BounceRates,ExitRates,PageValues,Month,VisitorType,Revenue,total_page_view,total_page_duration,Month_Numeric,Length,Recency,Frequency,StayingRate,Cluster
0.046296296,0.075,0.0,May,Returning_Visitor,0,19,468.8333333,5,5,8,19,0.0,2
0.016666667,0.04,0.0,May,Returning_Visitor,0,16,707.6666667,5,5,8,16,0.0,3
0.0,0.1,0.0,May,Returning_Visitor,0,2,59.0,5,5,8,2,0.0,1
0.001886792,0.010691824,0.0,May,Returning_Visitor,0,59,1361.690476,5,5,8,59,0.0,2
0.0,0.02,24.2865,May,New_Visitor,1,20,513.0,5,1,8,20,23.80077,3
0.0,0.004347826,0.0,May,New_Visitor,0,23,555.1666666,5,1,8,23,0.0,3
0.0,0.02,0.0,May,Returning_Visitor,0,10,100.3,5,5,8,10,0.0,1
0.088888889,0.122222222,0.0,May,Returning_Visitor,0,8,148.5,5,5,8,8,0.0,1
0.0,0.066666667,0.0,May,Returning_Visitor,0,3,258.0,5,5,8,3,0.0,2
0.0,0.015384615,0.0,May,Returning_Visitor,0,14,464.35,5,5,8,14,0.0,2
0.048333333,0.106,0.0,May,Returning_Visitor,0,40,4175.75,5,5,8,40,0.0,0
0.0,0.055555556,0.0,May,Returning_Visitor,0,9,326.0,5,5,8,9,0.0,2
0.0,0.012318841,17.19073913,May,Returning_Visitor,0,50,2074.1,5,5,8,50,16.97896915,3
0.052380952,0.1,0.0,May,Returning_Visitor,0,21,830.0,5,5,8,21,0.0,3
0.0,0.04,0.0,May,Returning_Visitor,0,5,99.66666667,5,5,8,5,0.0,1
0.004692308,0.020329446,15.25033754,May,Returning_Visitor,0,104,6034.380357,5,5,8,104,14.94030663,0
0.0,0.01068254,16.78420229,May,Returning_Visitor,0,104,2610.902915,5,5,8,104,16.60490438,0
0.0,0.022222222,0.0,May,Returning_Visitor,0,9,165.0,5,5,8,9,0.0,1
0.0,0.025,0.0,May,Returning_Visitor,0,10,111.4166667,5,5,8,10,0.0,1
0.02,0.06,0.0,May,Returning_Visitor,0,10,377.5,5,5,8,10,0.0,2
0.030769231,0.049230769,0.0,May,Returning_Visitor,0,13,190.25,5,5,8,13,0.0,1
0.0,0.025,0.0,May,New_Visitor,0,10,309.5,5,1,8,10,0.0,2
0.015384615,0.015384615,0.0,May,New_Visitor,0,14,1225.0,5,1,8,14,0.0,2
0.008,0.024380952,0.0,May,Returning_Visitor,0,51,5704.894444,5,5,8,51,0.0,0
0.0,0.05,0.0,May,Returning_Visitor,0,4,107.0,5,5,8,4,0.0,1
0.0,0.018181818,0.0,May,Returning_Visitor,0,11,161.0,5,5,8,11,0.0,1
0.010526316,0.015789474,0.0,May,Returning_Visitor,0,25,987.1095238,5,5,8,25,0.0,0
0.0,0.011078431,0.0,May,Returning_Visitor,0,21,426.9166666,5,5,8,21,0.0,2
0.0,0.01037037,0.0,May,Returning_Visitor,0,45,1872.5,5,5,8,45,0.0,0
0.08,0.07,0.0,May,Returning_Visitor,0,5,35.66666667,5,5,8,5,0.0,1
0.016666667,0.031944444,0.0,May,Returning_Visitor,0,24,460.45,5,5,8,24,0.0,2
0.013793103,0.024137931,0.0,May,Returning_Visitor,0,35,1227.608333,5,5,8,35,0.0,2
0.0,0.011111111,0.0,May,New_Visitor,0,21,737.3333333,5,1,8,21,0.0,3
0.1,0.097142857,0.0,May,Returning_Visitor,0,7,67.33333333,5,5,8,7,0.0,1
0.0,0.007407407,0.0,May,Returning_Visitor,0,27,392.4666667,5,5,8,27,0.0,2
0.0,0.012,0.0,May,Returning_Visitor,0,25,205.8848485,5,5,8,25,0.0,1
0.005263158,0.013089192,26.27933158,May,Returning_Visitor,1,78,1082.716017,5,5,8,78,25.93535636,2
0.05862069,0.095402299,0.0,May,Returning_Visitor,0,29,1155.5,5,5,8,29,0.0,2
0.0,0.05,0.0,May,Returning_Visitor,0,4,93.5,5,5,8,4,0.0,1
0.006666667,0.019666667,0.0,May,Returning_Visitor,0,34,721.25,5,5,8,34,0.0,3
0.000531915,0.029964539,11.96396809,May,Returning_Visitor,0,52,1114.74127,5,5,8,52,11.6054733,2
0.005454545,0.025787879,0.0,May,Returning_Visitor,0,55,1646.195238,5,5,8,55,0.0,0
0.2,0.2,0.0,May,Returning_Visitor,0,1,0.0,5,5,8,1,0.0,3
0.015384615,0.042307692,0.0,May,Returning_Visitor,0,15,600.5,5,5,8,15,0.0,3
0.0,0.05,0.0,May,Returning_Visitor,0,3,400.6666667,5,5,8,3,0.0,2
0.008695652,0.013043478,0.0,May,Returning_Visitor,0,25,982.8309523,5,5,8,25,0.0,0
0.036363636,0.050606061,0.0,May,Returning_Visitor,0,21,746.25,5,5,8,21,0.0,3
0.0,0.028571429,0.0,May,New_Visitor,0,8,211.0,5,1,8,8,0.0,1
0.0,0.033333333,0.0,May,Returning_Visitor,0,11,976.0,5,5,8,11,0.0,0
0.008333333,0.020833333,0.0,May,Returning_Visitor,0,36,826.6666667,5,5,8,36,0.0,3
0.0,0.05,0.0,May,Returning_Visitor,0,2,27.0,5,5,8,2,0.0,1
0.0,0.01,0.0,May,New_Visitor,0,15,462.8333333,5,1,8,15,0.0,2
0.015384615,0.016666667,0.0,May,Returning_Visitor,0,27,1005.506061,5,5,8,27,0.0,0
0.0,0.007142857,0.0,May,Returning_Visitor,0,14,108.0,5,5,8,14,0.0,1
0.0,0.008163265,0.0,May,Returning_Visitor,0,51,553.9166667,5,5,8,51,0.0,3
0.030107527,0.090322581,0.0,May,Returning_Visitor,0,31,1383.166667,5,5,8,31,0.0,2
0.2,0.2,0.0,May,Returning_Visitor,0,1,0.0,5,5,8,1,0.0,3
0.2,0.2,0.0,May,Returning_Visitor,0,1,0.0,5,5,8,1,0.0,3
0.029268293,0.047560976,0.0,May,Returning_Visitor,0,41,1271.333333,5,5,8,41,0.0,2
0.1,0.125,0.0,May,Returning_Visitor,0,4,31.0,5,5,8,4,0.0,1
0.0,0.018181818,58.16727273,May,New_Visitor,1,13,451.6666667,5,1,8,13,57.10968596,2
0.013333333,0.07,0.0,May,Returning_Visitor,0,5,59.0,5,5,8,5,0.0,1
0.0,0.014619883,0.0,May,Returning_Visitor,0,38,3182.532051,5,5,8,38,0.0,0
0.057142857,0.085714286,0.0,May,Returning_Visitor,0,7,243.0,5,5,8,7,0.0,2
0.0171875,0.034482887,14.984875,May,Returning_Visitor,0,132,5333.633333,5,5,8,132,14.46815325,0
0.0,0.010344828,0.0,May,Returning_Visitor,0,37,995.1904762,5,5,8,37,0.0,0
0.019393939,0.037838384,0.0,May,Returning_Visitor,0,59,3067.602381,5,5,8,59,0.0,0
0.0,0.008888889,0.0,May,Returning_Visitor,0,31,950.3166667,5,5,8,31,0.0,3
0.04,0.058,0.0,May,Returning_Visitor,0,9,148.3333333,5,5,8,9,0.0,1
0.003508772,0.010233918,20.11792982,May,Returning_Visitor,1,59,1277.809524,5,5,8,59,19.91204458,2
0.025333333,0.038133333,0.0,May,Returning_Visitor,0,25,1229.25,5,5,8,25,0.0,2
0.0,0.05,0.0,May,Returning_Visitor,0,2,21.0,5,5,8,2,0.0,1
0.029901961,0.044501535,0.0,May,Returning_Visitor,0,103,1934.992857,5,5,8,103,0.0,3
0.0,0.018181818,31.98,May,Returning_Visitor,1,17,324.0,5,5,8,17,31.39854546,2
0.0,0.016666667,0.0,May,Returning_Visitor,0,4,288.0,5,5,8,4,0.0,2
0.005,0.016458333,0.0,May,Returning_Visitor,0,43,2082.152381,5,5,8,43,0.0,3
0.0,0.04,0.0,May,Returning_Visitor,0,5,223.0,5,5,8,5,0.0,2
0.0,0.066666667,0.0,May,Returning_Visitor,0,3,120.5,5,5,8,3,0.0,1
0.036363636,0.042207792,0.0,May,Returning_Visitor,0,22,2711.166667,5,5,8,22,0.0,0
0.064285714,0.1,0.0,May,Returning_Visitor,0,14,148.0,5,5,8,14,0.0,1
0.0,0.016666667,0.0,May,Returning_Visitor,0,6,202.0,5,5,8,6,0.0,1
0.2,0.2,0.0,May,Returning_Visitor,0,1,0.0,5,5,8,1,0.0,3
0.0,0.006862745,0.0,May,New_Visitor,0,21,838.752381,5,1,8,21,0.0,3
0.0125,0.027083333,15.81839583,May,Returning_Visitor,1,35,2053.4,5,5,8,35,15.38998095,3
0.030769231,0.088461538,0.0,May,Returning_Visitor,0,13,208.8333333,5,5,8,13,0.0,1
0.028571429,0.048412698,0.0,May,Returning_Visitor,0,22,234.1666667,5,5,8,22,0.0,2
0.0,0.007142857,0.0,May,New_Visitor,0,31,513.7714286,5,1,8,31,0.0,3
0.0,0.015384615,0.0,May,Returning_Visitor,0,13,229.5,5,5,8,13,0.0,2
0.0,0.02,0.0,May,Returning_Visitor,0,11,654.5,5,5,8,11,0.0,3
0.016666667,0.016666667,0.0,May,Returning_Visitor,0,13,2086.833333,5,5,8,13,0.0,3
0.2,0.2,0.0,May,Returning_Visitor,0,1,0.0,5,5,8,1,0.0,3
0.0,0.016666667,0.0,May,Returning_Visitor,0,28,3153.816667,5,5,8,28,0.0,0
0.0,0.0016,0.0,May,Returning_Visitor,0,27,1192.22619,5,5,8,27,0.0,2
0.0,0.0125,0.0,May,New_Visitor,0,23,397.0,5,1,8,23,0.0,2
0.0,0.004444444,0.0,May,Returning_Visitor,0,17,712.0,5,5,8,17,0.0,3
0.02173913,0.040017253,6.673695652,May,Returning_Visitor,1,49,3168.791666,5,5,8,49,6.406632685,0
0.014414414,0.025810811,6.094324324,May,Returning_Visitor,1,73,1420.054257,5,5,8,73,5.937024871,2
0.002247191,0.00952381,28.25395506,May,Returning_Visitor,0,93,1761.338095,5,5,8,93,27.98486976,0
0.0,0.024074074,0.0,May,Returning_Visitor,0,51,1339.458333,5,5,8,51,0.0,2
0.0,0.1,0.0,May,Returning_Visitor,0,2,12.0,5,5,8,2,0.0,1
0.033333333,0.059259259,0.0,May,Returning_Visitor,0,18,887.3888889,5,5,8,18,0.0,3
0.0,0.028787879,0.0,May,Returning_Visitor,0,36,634.0071429,5,5,8,36,0.0,3
0.0,0.05,0.0,May,Returning_Visitor,0,4,67.5,5,5,8,4,0.0,1
0.1,0.125,0.0,May,Returning_Visitor,0,4,29.0,5,5,8,4,0.0,1
0.020512821,0.055604396,0.0,May,Returning_Visitor,0,39,964.0705128,5,5,8,39,0.0,3
0.0,0.013333333,0.0,May,Returning_Visitor,0,16,421.25,5,5,8,16,0.0,2
0.04,0.066666667,0.0,May,Returning_Visitor,0,5,180.5,5,5,8,5,0.0,1
0.0,0.007894737,0.0,May,Returning_Visitor,0,38,1633.833333,5,5,8,38,0.0,0
0.2,0.2,0.0,May,Returning_Visitor,0,1,0.0,5,5,8,1,0.0,3
0.0,0.066666667,0.0,May,Returning_Visitor,0,3,62.0,5,5,8,3,0.0,1
0.025,0.032986111,0.0,May,Returning_Visitor,0,32,2671.208333,5,5,8,32,0.0,0
0.004166667,0.035238095,16.09065,May,Returning_Visitor,0,44,627.9,5,5,8,44,15.52364615,3
0.1,0.116666667,0.0,May,Returning_Visitor,0,10,221.0,5,5,8,10,0.0,2
0.007142857,0.030238095,24.897,May,Returning_Visitor,1,34,2339.055555,5,5,8,34,24.14416215,3
0.0,0.1,0.0,May,New_Visitor,0,2,247.0,5,1,8,2,0.0,2
0.004,0.013,109.5876,May,Returning_Visitor,1,53,1965.333333,5,5,8,53,108.1629612,0
0.0,0.006504065,28.94180488,May,Returning_Visitor,0,85,3072.95,5,5,8,85,28.7535655,0
0.114285714,0.157142857,0.0,May,Returning_Visitor,0,7,48.0,5,5,8,7,0.0,1
0.0,0.022222222,0.0,May,Returning_Visitor,0,3,47.5,5,5,8,3,0.0,1
0.2,0.2,0.0,May,Returning_Visitor,0,2,0.0,5,5,8,2,0.0,1
0.006896552,0.040147783,0.0,May,Returning_Visitor,0,32,1906.63547,5,5,8,32,0.0,0
0.0,0.002439024,21.07980488,May,Returning_Visitor,1,46,2192.033333,5,5,8,46,21.02839073,3
0.133333333,0.166666667,0.0,May,Returning_Visitor,0,6,62.0,5,5,8,6,0.0,1
0.012698413,0.024285714,0.0,May,Returning_Visitor,0,42,640.6666667,5,5,8,42,0.0,3
0.0,0.033333333,0.0,May,Returning_Visitor,0,6,162.5,5,5,8,6,0.0,1
0.007407407,0.017283951,32.98533333,May,Returning_Visitor,1,30,781.0666667,5,5,8,30,32.41521645,3
0.01252501,0.029541047,0.0,May,Returning_Visitor,0,124,8449.149416,5,5,8,124,0.0,0
0.0,0.05,0.0,May,Returning_Visitor,0,4,247.0,5,5,8,4,0.0,2
0.0,0.05,0.0,May,Returning_Visitor,0,4,28.0,5,5,8,4,0.0,1
0.009230769,0.022481685,12.08192262,May,Returning_Visitor,0,78,2917.328934,5,5,8,78,11.81030064,0
0.003939056,0.015263169,6.149343862,May,Returning_Visitor,0,208,5160.094792,5,5,8,208,6.055485387,0
0.09,0.096666667,0.0,May,Returning_Visitor,0,10,148.5,5,5,8,10,0.0,1
0.0,0.015384615,0.0,May,New_Visitor,0,14,416.8333333,5,1,8,14,0.0,2
0.0375,0.054166667,0.0,May,Returning_Visitor,0,20,293.3666667,5,5,8,20,0.0,2
0.0,0.018181818,54.53454545,May,New_Visitor,1,13,457.0,5,1,8,13,53.54300827,2
0.005925926,0.020148148,0.0,May,Returning_Visitor,0,47,1111.666667,5,5,8,47,0.0,2
0.008333333,0.040740741,0.0,May,Returning_Visitor,0,36,1851.833333,5,5,8,36,0.0,0
0.021052632,0.052631579,11.38642105,May,Returning_Visitor,1,20,1148.266667,5,5,8,20,10.78713573,2
0.0,0.005882353,30.57647059,May,New_Visitor,1,18,1898.766667,5,1,8,18,30.396609,0
0.018181818,0.036363636,0.0,May,Returning_Visitor,0,11,349.0,5,5,8,11,0.0,2
0.004255319,0.005319149,0.0,May,Returning_Visitor,0,50,2573.083333,5,5,8,50,0.0,0
0.0,0.015789474,11.33463158,May,Returning_Visitor,0,39,2827.428571,5,5,8,39,11.15566371,0
0.004761905,0.00985167,0.0,May,Returning_Visitor,0,76,3823.433967,5,5,8,76,0.0,0
0.0,0.013347763,1.036090909,May,Returning_Visitor,0,65,2499.121429,5,5,8,65,1.022261413,0
0.0,0.04,0.0,May,Returning_Visitor,0,5,249.0,5,5,8,5,0.0,2
0.0,0.011111111,0.0,May,Returning_Visitor,0,12,255.1666666,5,5,8,12,0.0,2
0.009444444,0.010481956,20.62474136,May,Returning_Visitor,1,110,5506.3,5,5,8,110,20.40855373,0
0.2,0.2,0.0,May,Returning_Visitor,0,4,0.0,5,5,8,4,0.0,1
0.001886792,0.014426543,1.324135445,May,Returning_Visitor,0,106,1974.702597,5,5,8,106,1.305032748,3
0.066666667,0.1,0.0,May,Returning_Visitor,0,3,23.0,5,5,8,3,0.0,1
0.016,0.054666667,0.0,May,Returning_Visitor,0,25,960.0,5,5,8,25,0.0,3
0.0,0.031182796,0.0,May,Returning_Visitor,0,31,1189.333333,5,5,8,31,0.0,2
0.0265625,0.059895833,0.0,May,Returning_Visitor,0,63,1021.0,5,5,8,63,0.0,0
0.008571429,0.025088095,5.540024667,May,Returning_Visitor,1,50,1012.919264,5,5,8,50,5.401036002,0
0.0,0.018181818,0.0,May,Returning_Visitor,0,11,507.3333333,5,5,8,11,0.0,3
0.0,0.041176471,0.0,May,Returning_Visitor,0,16,207.0,5,5,8,16,0.0,1
0.036601307,0.055504202,3.554847806,May,Returning_Visitor,0,52,1474.88593,5,5,8,52,3.357538815,2
0.0,0.066666667,0.0,May,Returning_Visitor,0,3,27.0,5,5,8,3,0.0,1
0.0,0.000555556,0.0,May,New_Visitor,0,46,2308.261905,5,1,8,46,0.0,3
0.0,0.027027027,67.73686486,May,Returning_Visitor,0,39,1027.557143,5,5,8,39,65.90613878,3
0.013333333,0.06,0.0,May,Returning_Visitor,0,15,286.4166667,5,5,8,15,0.0,2
0.0,0.007830405,0.0,May,Returning_Visitor,0,38,2053.711905,5,5,8,38,0.0,3
0.023809524,0.066666667,0.0,May,Returning_Visitor,0,15,216.0,5,5,8,15,0.0,1
0.075,0.1,0.0,May,Returning_Visitor,0,10,119.0,5,5,8,10,0.0,1
0.008695652,0.01516165,0.0,May,Returning_Visitor,0,24,447.7833333,5,5,8,24,0.0,2
0.1,0.15,0.0,May,Returning_Visitor,0,4,47.0,5,5,8,4,0.0,1
0.08,0.093333333,0.0,May,Returning_Visitor,0,5,109.5,5,5,8,5,0.0,1
0.009615385,0.024839744,0.0,May,Returning_Visitor,0,54,4190.488095,5,5,8,54,0.0,0
0.016,0.025,30.3236,May,Returning_Visitor,1,26,696.4047619,5,5,8,26,29.56551,3
0.004,0.041777778,0.0,May,Returning_Visitor,0,25,375.6619048,5,5,8,25,0.0,2
0.004444444,0.01558385,0.0,May,Returning_Visitor,0,48,1112.451515,5,5,8,48,0.0,2
0.1,0.166666667,0.0,May,Returning_Visitor,0,3,17.0,5,5,8,3,0.0,1
0.0,0.00952381,0.0,May,Returning_Visitor,0,7,180.0,5,5,8,7,0.0,1
0.066666667,0.088888889,0.0,May,Returning_Visitor,0,9,113.0,5,5,8,9,0.0,1
0.0,0.009761905,0.0,May,Returning_Visitor,0,48,956.6666667,5,5,8,48,0.0,3
0.014285714,0.061904762,0.0,May,Returning_Visitor,0,15,1269.5,5,5,8,15,0.0,2
0.01,0.038333333,0.0,May,Returning_Visitor,0,20,2280.833333,5,5,8,20,0.0,3
0.0,0.1,0.0,May,Returning_Visitor,0,2,11.0,5,5,8,2,0.0,1
0.003030303,0.012121212,11.96954545,May,Returning_Visitor,0,69,2629.69697,5,5,8,69,11.82446005,0
0.0,0.04,17.2704,May,Returning_Visitor,1,12,621.0,5,5,8,12,16.579584,3
0.016,0.032,21.5952,May,Returning_Visitor,0,24,2516.5,5,5,8,24,20.9041536,0
0.014285714,0.052380952,0.0,May,Returning_Visitor,0,14,2530.5,5,5,8,14,0.0,0
0.066666667,0.133333333,0.0,May,Returning_Visitor,0,3,31.0,5,5,8,3,0.0,1
0.004545455,0.023982684,7.25975,May,Returning_Visitor,0,47,1833.541667,5,5,8,47,7.08564171,0
0.1,0.1,0.0,May,Returning_Visitor,0,3,71.0,5,5,8,3,0.0,1
0.017391304,0.048188406,17.70684845,May,Returning_Visitor,0,50,3056.177778,5,5,8,50,16.85358365,0
0.002614379,0.041356389,0.0,May,Returning_Visitor,0,19,769.9753968,5,5,8,19,0.0,3
0.0,0.04,0.0,May,New_Visitor,0,7,761.5,5,1,8,7,0.0,3
0.0,0.025,0.0,May,Returning_Visitor,0,10,167.5,5,5,8,10,0.0,1
0.0,0.003448276,30.87724138,May,New_Visitor,1,30,586.5333333,5,1,8,30,30.77076813,3
0.005555556,0.024074074,0.0,May,Returning_Visitor,0,38,1568.166667,5,5,8,38,0.0,0
0.0,0.003448276,80.118,May,New_Visitor,1,60,3224.466667,5,1,8,60,79.84173102,0
0.0,0.05,0.0,May,Returning_Visitor,0,4,100.1666667,5,5,8,4,0.0,1
0.0,0.016666667,0.0,May,Returning_Visitor,0,6,77.0,5,5,8,6,0.0,1
0.0,0.033333333,0.0,May,Returning_Visitor,0,16,428.5,5,5,8,16,0.0,2
0.010144928,0.020772947,0.0,May,Returning_Visitor,0,70,1453.9,5,5,8,70,0.0,2
0.0,0.018181818,0.0,May,Returning_Visitor,0,13,436.5,5,5,8,13,0.0,2
0.008,0.028,0.0,May,Returning_Visitor,0,26,2416.066667,5,5,8,26,0.0,0
0.0,0.008333333,28.16275,May,New_Visitor,1,54,1037.916667,5,1,8,54,27.92806043,2
0.011764706,0.042647059,0.0,May,Returning_Visitor,0,17,691.4761905,5,5,8,17,0.0,3
0.2,0.2,0.0,May,Returning_Visitor,0,1,0.0,5,5,8,1,0.0,3
0.0,0.013131313,0.0,May,Returning_Visitor,0,34,1974.583333,5,5,8,34,0.0,3
0.009406495,0.033988025,5.816167973,May,Returning_Visitor,0,54,2357.188562,5,5,8,54,5.618487911,3
0.0,0.033333333,0.0,May,Returning_Visitor,0,6,332.0,5,5,8,6,0.0,2
0.0,0.018055556,0.0,May,Returning_Visitor,0,26,1380.833333,5,5,8,26,0.0,2
0.02173913,0.044927536,0.0,May,Returning_Visitor,0,23,684.5,5,5,8,23,0.0,3
0.016666667,0.033333333,0.0,May,Returning_Visitor,0,24,1689.5,5,5,8,24,0.0,0
0.043333333,0.044444444,0.0,May,Returning_Visitor,0,15,575.6666667,5,5,8,15,0.0,3
0.2,0.2,0.0,May,Returning_Visitor,0,1,0.0,5,5,8,1,0.0,3
0.0,0.012222222,0.0,May,Returning_Visitor,0,15,1323.833333,5,5,8,15,0.0,2
0.0,0.021,0.0,May,Returning_Visitor,0,21,979.0166667,5,5,8,21,0.0,0
0.013333333,0.016666667,25.484,May,Returning_Visitor,1,16,997.0,5,5,8,16,25.05926666,3
0.0,0.011111111,0.0,May,New_Visitor,0,24,539.25,5,1,8,24,0.0,3
0.0,0.005,0.0,May,Returning_Visitor,0,12,552.3333333,5,5,8,12,0.0,3
0.0,0.033333333,0.0,May,New_Visitor,0,7,304.3333333,5,1,8,7,0.0,2
0.007843137,0.017647059,8.926823529,May,Returning_Visitor,1,51,1560.583333,5,5,8,51,8.769291348,0
0.0,0.028571429,44.56114286,May,Returning_Visitor,1,8,856.4166667,5,5,8,8,43.28796733,3
0.0,0.013333333,0.0,May,Returning_Visitor,0,17,1099.5,5,5,8,17,0.0,2
0.0,0.008333333,0.0,May,Returning_Visitor,0,9,368.5,5,5,8,9,0.0,2
0.066666667,0.133333333,0.0,May,Returning_Visitor,0,3,12.0,5,5,8,3,0.0,1
0.014875647,0.03167916,3.485352521,May,Returning_Visitor,0,54,2769.559915,5,5,8,54,3.374939481,0
0.001282051,0.014267214,3.890350183,May,Returning_Visitor,0,157,4726.769322,5,5,8,157,3.834845724,0
0.0,0.02,22.738,May,New_Visitor,1,11,482.6666667,5,1,8,11,22.28324,2
0.001538462,0.011431235,54.65714872,May,Returning_Visitor,0,69,2376.234127,5,5,8,69,54.03235001,0
0.013711002,0.055127258,1.456951523,May,Returning_Visitor,0,61,1876.660318,5,5,8,61,1.37663378,0
0.0,0.019047619,13.99,May,Returning_Visitor,1,16,650.8333333,5,5,8,16,13.72352381,3
0.007692308,0.030769231,0.0,May,Returning_Visitor,0,26,781.5,5,5,8,26,0.0,3
0.0,0.002352941,51.60705882,May,New_Visitor,1,18,683.4848485,5,1,8,18,51.48563046,3
0.0,0.023529412,0.0,May,Returning_Visitor,0,18,315.0,5,5,8,18,0.0,2
0.025,0.038888889,0.0,May,Returning_Visitor,0,24,255.3222222,5,5,8,24,0.0,2
0.000980392,0.005252101,0.0,May,Returning_Visitor,0,70,2083.3,5,5,8,70,0.0,3
0.002463054,0.019057903,12.45099015,May,Returning_Visitor,0,90,1344.079411,5,5,8,90,12.21370039,2
0.0,0.000292398,0.0,May,New_Visitor,0,20,690.871912,5,1,8,20,0.0,3
0.047222222,0.071018519,0.0,May,Returning_Visitor,0,36,1184.60606,5,5,8,36,0.0,2
0.0,0.028571429,0.0,May,Returning_Visitor,0,7,223.6666667,5,5,8,7,0.0,2
0.0,0.014285714,0.0,May,Returning_Visitor,0,38,897.3333333,5,5,8,38,0.0,3
0.002083333,0.013793271,6.738395238,May,Returning_Visitor,0,202,7962.263096,5,5,8,202,6.645450726,0
0.0,0.04,0.0,May,Returning_Visitor,0,5,626.0,5,5,8,5,0.0,3
0.0,0.028571429,0.0,May,Returning_Visitor,0,8,130.0,5,5,8,8,0.0,1
0.023529412,0.076470588,0.0,May,Returning_Visitor,0,17,857.0,5,5,8,17,0.0,3
0.066666667,0.1,0.0,May,Returning_Visitor,0,3,44.0,5,5,8,3,0.0,1
0.005128205,0.00974359,0.0,May,Returning_Visitor,0,67,1910.5,5,5,8,67,0.0,3
0.011627907,0.032461962,0.0,May,Returning_Visitor,0,51,880.8443439,5,5,8,51,0.0,3
0.002816901,0.007668232,0.0,May,Returning_Visitor,0,73,1209.761905,5,5,8,73,0.0,2
0.010526316,0.035087719,0.0,May,Returning_Visitor,0,19,801.5833333,5,5,8,19,0.0,3
0.015384615,0.034615385,0.0,May,Returning_Visitor,0,27,1115.75,5,5,8,27,0.0,2
0.010526316,0.021052632,0.0,May,Returning_Visitor,0,19,481.0833333,5,5,8,19,0.0,2
0.0,0.005555556,16.32244444,May,Returning_Visitor,1,9,260.3,5,5,8,9,16.23176419,2
0.023,0.042941176,33.1128,May,Returning_Visitor,0,14,1573.5,5,5,8,14,31.69089743,0
0.021875,0.039475088,3.323971324,May,Returning_Visitor,0,95,3239.173939,5,5,8,95,3.192757263,0
0.0,0.0125,0.0,May,Returning_Visitor,0,21,464.5833333,5,5,8,21,0.0,2
0.028571429,0.064285714,0.0,May,Returning_Visitor,0,14,310.0,5,5,8,14,0.0,2
0.0,0.016666667,0.0,May,Returning_Visitor,0,12,1287.0,5,5,8,12,0.0,2
0.0,0.04,0.0,May,Returning_Visitor,0,15,153.0,5,5,8,15,0.0,1
0.009756098,0.021138211,0.0,May,Returning_Visitor,0,41,881.1666667,5,5,8,41,0.0,3
0.0,0.1,0.0,May,Returning_Visitor,0,2,247.0,5,5,8,2,0.0,2
0.0,0.007407407,0.0,May,New_Visitor,0,28,616.7681818,5,1,8,28,0.0,3
0.014957265,0.024863655,0.0,May,Returning_Visitor,0,126,3570.525,5,5,8,126,0.0,0
0.0,0.003636364,11.988,May,New_Visitor,1,13,490.0833333,5,1,8,13,11.94440727,2
0.04,0.06,0.0,May,Returning_Visitor,0,5,87.0,5,5,8,5,0.0,1
0.0,0.066666667,0.0,May,Returning_Visitor,0,6,954.5,5,5,8,6,0.0,3
0.0,0.02,0.0,May,Returning_Visitor,0,5,48.0,5,5,8,5,0.0,1
0.009302326,0.019379845,24.90144186,May,Returning_Visitor,0,50,3418.472222,5,5,8,50,24.41885578,0
0.007142857,0.046428571,0.0,May,Returning_Visitor,0,31,1428.5,5,5,8,31,0.0,2
0.022222222,0.055555556,0.0,May,Returning_Visitor,0,9,113.0,5,5,8,9,0.0,1
0.003874092,0.023361582,26.93792373,May,Returning_Visitor,0,64,1952.774603,5,5,8,64,26.30861122,3
0.031481481,0.018777882,0.0,May,Returning_Visitor,0,27,1423.733333,5,5,8,27,0.0,2
0.044444444,0.066666667,0.0,May,Returning_Visitor,0,9,890.0,5,5,8,9,0.0,3
0.012820513,0.033333333,0.0,May,Returning_Visitor,0,39,1183.5,5,5,8,39,0.0,2
0.0,0.003571429,0.0,May,Returning_Visitor,0,17,678.0357143,5,5,8,17,0.0,3
0.033469388,0.054460641,13.18408163,May,Returning_Visitor,0,47,559.5,5,5,8,47,12.46606809,3
0.003409091,0.016287879,0.0,May,Returning_Visitor,0,88,1917.683333,5,5,8,88,0.0,3
0.015384615,0.023076923,72.52076923,May,Returning_Visitor,1,25,1183.9,5,5,8,25,70.84721302,2
0.0,0.016190476,0.0,May,Returning_Visitor,0,37,2405.5,5,5,8,37,0.0,0
0.02,0.06,0.0,May,Returning_Visitor,0,10,393.0,5,5,8,10,0.0,2
0.011538462,0.014102564,0.0,May,Returning_Visitor,0,29,838.5333333,5,5,8,29,0.0,3
0.0,0.011111111,0.0,May,Returning_Visitor,0,6,1563.0,5,5,8,6,0.0,2
0.02,0.03,0.0,May,Returning_Visitor,0,10,741.0,5,5,8,10,0.0,3
0.002631579,0.021052632,0.0,May,Returning_Visitor,0,40,3148.777778,5,5,8,40,0.0,0
0.0,0.016231884,17.94797101,May,Returning_Visitor,0,27,994.3333333,5,5,8,27,17.65664163,3
0.027619048,0.03614966,0.0,May,Returning_Visitor,0,40,917.05,5,5,8,40,0.0,3
0.0,0.020512821,0.0,May,New_Visitor,0,13,960.7,5,1,8,13,0.0,3
0.05625,0.092083333,0.0,May,Returning_Visitor,0,16,431.5,5,5,8,16,0.0,2
