Dimension 1,Dimension 2
12.7444935,-23.671144
21.797672,34.334797
-46.14509,-29.18989
-0.18208387,-75.31469
13.711864,77.037605
6.9060874,-28.03964
11.764105,-42.33843
-2.0466783,7.001423
60.3235,-27.179306
-69.23824,-5.3587623
58.74363,-20.798704
-19.817484,44.4927
37.907047,-58.65613
39.83668,-62.49891
35.53512,26.183662
54.46838,-57.592426
-50.717712,-16.844425
36.364952,-40.179558
-8.406972,47.96734
32.719448,-42.988255
5.708009,-43.238693
-14.780726,-87.49555
9.683477,-14.727931
-19.330664,-76.104935
-28.843718,-56.072193
40.058258,-6.198403
-66.675934,15.403666
-41.588726,66.52714
12.24008,76.76569
83.464584,37.242413
-14.765034,-23.765633
-2.1355152,-75.23344
-100.36802,24.562584
0.5349803,-91.20156
-25.097683,75.5294
18.44034,42.34927
12.026689,11.390347
16.187054,7.023332
41.09198,-59.644825
-18.199453,-10.6646
38.064392,57.70502
103.5004,-21.51564
-18.259665,-9.73764
1.8093704,-75.35066
18.013432,-0.71887827
-26.121012,21.641058
23.23977,-5.7809014
37.20718,-60.223587
104.447685,-19.683472
-9.714685,5.323574
-60.05564,-32.46925
64.09408,-20.211103
-9.103874,-90.63714
10.48608,-52.406136
-23.545567,-78.58218
-72.79198,4.3396926
-86.41902,28.47494
-29.996143,51.378708
-45.607677,67.98137
-29.845009,74.46832
-89.01389,-36.128998
18.422825,-1.8368795
27.411055,85.12637
-12.171837,-55.019505
-3.7305984,7.197583
-22.67061,12.961387
-19.783428,44.638092
-42.722027,-19.929735
-82.84782,-59.772198
10.045943,62.324406
8.332894,-26.119474
97.82856,-27.640999
-10.781352,66.1823
18.029778,16.258364
-27.392693,23.333672
-77.81114,32.987827
-40.584454,20.550854
41.288914,-15.753278
113.87349,14.166267
-77.67398,32.29368
-47.602467,-2.6063302
-46.38338,71.361206
15.021912,42.15938
-6.335908,46.639397
59.570114,22.511244
11.370702,-47.1379
-32.355667,10.763673
-28.186174,-55.720924
34.484447,-31.782001
-54.405415,-16.295176
-81.676216,31.120039
-82.26269,30.498314
12.228894,-57.414303
7.5369134,-65.08604
-4.4480047,46.21603
11.486533,-41.309383
82.63974,-27.978573
-17.003521,-35.22417
42.683144,-8.573651
-11.140173,70.2529
20.012972,7.0766363
85.278046,36.84501
-14.155177,-55.050148
37.150696,59.16823
54.16917,-59.040413
-9.516682,5.8131275
81.68843,45.593056
-24.683668,52.379356
-10.67073,40.96415
-6.1797514,9.172915
-42.66149,35.66322
86.27895,24.968485
-11.084823,-53.913055
-25.525597,20.695175
-47.29916,54.405067
-88.39554,28.886438
-42.98583,66.04465
20.096142,37.51392
41.343826,-59.333363
-14.828306,-34.8954
21.527876,-24.999794
-31.838156,-1.0768301
113.87831,15.154116
-47.42718,-43.128475
-23.02106,-65.82824
31.575241,78.40135
36.290173,-27.648365
13.017941,11.1207905
18.984852,11.443136
-39.446213,17.02505
36.54514,-18.19334
58.00106,-61.20794
36.432095,72.74897
8.397715,47.479843
10.155805,-42.295216
113.67034,13.216062
34.68359,-60.689816
113.162865,10.996957
42.985188,35.598106
19.199615,-10.456591
43.21103,35.857464
-19.286692,-76.67112
-42.13535,-24.777332
-34.938713,-5.0293484
-5.434304,47.21705
-78.79138,34.508972
-4.5166693,3.1362495
37.501682,28.785759
12.856839,40.733627
-35.863712,75.17522
36.787327,-41.375023
-22.265596,-54.986435
-40.709133,68.13547
-40.33008,1.7017651
-14.290648,48.96698
35.312084,-60.446095
-71.74614,10.512508
34.5692,71.823364
-47.53873,62.954903
19.761635,-18.765255
-40.54233,20.356964
-70.40534,28.561562
90.62647,-31.770372
-17.448866,-28.216242
43.28344,0.011417425
-51.855442,-36.074394
-17.899136,-80.802246
18.746735,-15.927006
37.15301,71.20398
-62.397038,7.006476
56.85935,33.32864
39.447823,-39.472397
-31.611856,-0.55388796
-34.42478,32.449543
-80.26029,31.877878
-96.78946,-4.735233
39.49206,42.36749
38.358936,69.67411
-74.81175,-18.76232
37.93794,60.328953
-10.942028,65.63461
-40.447216,69.16534
-33.410763,-28.442047
-8.556413,45.112026
-0.650557,4.168144
-61.969128,13.384526
-28.735981,53.16894
-16.911682,46.375805
-68.20037,22.490316
86.97036,5.2228317
16.967762,-15.960301
-76.87135,19.015045
-72.07209,-27.186825
63.595814,-45.122036
-14.564926,-37.02388
-9.485452,-18.571493
-41.799416,38.470303
-72.616104,3.9335938
3.9906948,-26.846336
-40.305183,42.496292
40.075153,57.058224
76.06111,49.452713
-25.765472,81.9068
83.68521,-1.2680391
-67.06897,15.48037
-63.578682,-27.324951
32.899914,49.520977
36.64002,49.34046
1.1838021,-84.60011
-39.32806,17.698626
-45.273033,41.994274
12.003075,-57.923447
-4.716198,50.056248
61.10804,32.153725
-35.035007,31.817385
-73.03745,-12.379803
-77.33862,19.291458
-63.309,21.615332
-24.711908,52.291447
23.815325,-11.470625
-31.36466,3.1775723
100.61436,-25.210567
107.025024,-14.261852
38.820663,68.281784
57.464386,-61.310505
41.70291,20.550764
-26.904316,23.008419
-21.5724,15.596473
-44.926792,-24.360634
-21.316538,-12.93088
42.49963,-23.384811
-11.142018,-48.44299
18.129646,5.257302
-63.72086,-29.547083
-26.716412,27.664103
4.726157,-29.72313
7.448243,-48.978363
1.2605547,4.388496
17.736933,8.520383
-63.826347,-11.401651
-77.36675,20.585823
-25.234447,51.92598
19.359167,1.2708013
87.06033,11.137414
84.65676,-30.873013
-71.81553,-8.76891
-24.441286,-53.933266
-12.96955,-74.33657
-25.310783,75.745056
-38.816658,21.161177
14.026617,-71.51815
-37.79413,36.161667
86.017,31.229746
-8.932469,-84.31922
77.49698,52.034283
18.395031,-0.12968905
56.761364,-61.681705
86.441826,41.4911
9.273993,69.45964
-68.28331,-35.707764
-95.40625,-12.125088
-77.165764,19.878899
89.74102,18.901314
-3.9387283,41.70656
39.803944,-19.51324
-82.84782,-59.772198
-49.952095,54.979927
82.91347,-29.51487
-46.671,45.362755
7.4869018,61.827656
-75.748116,-18.910463
-26.406025,-47.312363
-38.27947,42.74426
94.75906,-30.344799
109.30153,-8.366649
-88.95183,28.763151
61.062866,-44.850136
63.005474,26.426426
-12.851693,68.71205
13.49892,58.617134
11.672425,-34.120316
-9.955961,59.129723
0.3856732,4.3752995
20.722094,-24.323256
14.379476,37.32303
-69.64939,38.061977
24.592136,-5.984875
33.190483,78.0437
112.054,5.1735063
-26.28509,0.19926555
85.30951,35.401585
1.493747,-86.15077
-89.48226,27.565304
-26.639626,6.08276
84.80543,43.734642
19.64481,-23.321217
-48.13616,-43.274788
12.048795,-75.715904
9.093551,47.671658
41.93332,66.55274
0.17933354,3.9466233
-37.186226,23.819023
-25.064692,21.269218
43.443256,36.19898
37.199,38.487396
45.846394,-58.22481
41.561497,-33.19855
-91.00738,-10.847813
-46.610928,70.58004
-28.417086,75.29658
59.13836,-59.433575
81.2079,-11.941057
-29.07836,-55.98707
54.22722,-58.602158
-57.887905,-42.035313
-7.903127,42.49747
-38.301697,-23.98886
-8.087318,-29.280582
-10.816358,55.69915
102.90653,-21.41691
-8.343406,-5.922767
2.7987626,-70.92413
-40.60781,44.31903
12.593348,18.087297
-72.07459,30.674295
33.57988,77.79315
12.848603,26.6334
9.410849,-42.135395
-20.973475,79.467316
-70.72308,-26.76833
-35.018707,7.0309315
-29.820532,-0.7528017
-36.897472,75.324356
22.042608,-4.653882
87.43122,23.262651
-60.075817,-34.153347
16.507538,-22.893145
-23.08489,-52.972595
-91.00738,-10.847813
-84.667755,28.878498
37.80886,-61.26365
-1.9047666,-10.500976
12.340605,25.955975
18.468401,-10.930504
37.354706,0.37570563
83.156204,-3.7854433
21.373983,-26.139458
6.248532,-4.6826005
41.62435,21.365196
37.229527,-60.193478
106.247284,-16.225464
-25.181047,26.269384
15.991027,-23.22601
-7.125418,24.341364
62.510544,14.910917
4.597138,-49.92339
-46.317173,-29.133722
88.23119,26.265661
-15.439833,-23.909466
83.55935,36.344566
-39.617374,-19.18578
35.64543,26.482323
-31.638151,5.7125306
-24.226,61.736534
-4.9850154,30.68785
39.2992,-2.9193966
41.984726,38.13158
40.41586,13.001789
63.63945,48.23801
-11.708455,-21.839664
-21.48478,-78.79862
16.897379,-1.3704343
-26.328373,-64.59871
11.368591,-87.56209
79.79532,-17.526531
-69.74097,24.482094
12.197916,-66.72109
-96.123726,-5.811764
-49.810863,49.329735
15.09418,45.12863
-26.09178,1.8030168
35.01215,-51.342293
9.010901,69.0719
-22.02928,50.620934
42.8658,35.505867
50.72015,-56.66863
8.1993685,-58.46987
-47.975033,-39.627735
39.30038,34.845585
-29.44467,79.93508
12.955256,-66.70704
33.689487,-46.301098
80.427246,-23.154116
-1.8749043,6.93741
22.766546,-16.23716
-51.50399,-35.960297
85.108894,-30.35464
-27.510511,56.797016
2.518583,-85.40067
-42.71949,-0.6986193
-66.29115,33.296265
92.52263,-31.87603
83.95607,44.554497
106.88361,-14.926677
-42.19422,0.34266979
7.042983,-41.544975
37.878773,39.097427
75.48585,51.01261
-44.73339,-35.87773
36.55304,-41.916573
-67.274,16.063837
-59.59473,7.584991
-1.9116522,-1.2323519
25.363686,68.9993
9.362137,-2.2676282
-77.57506,19.781141
80.7659,-23.090782
-20.85907,-12.797601
-7.7058663,-89.15062
35.896484,-60.96601
0.21957691,5.7016625
-14.674622,70.63126
47.376816,-63.40569
-39.996796,17.144104
-43.721325,-30.693718
12.185494,58.48656
-13.809587,-44.126183
12.84841,50.748318
-8.433349,-90.052864
-9.6188545,-9.8567295
-94.076004,-11.075375
-66.12273,20.677065
-84.787445,29.526201
-17.7889,-80.42859
9.928481,47.519676
9.794462,-76.54175
-77.98235,32.549927
-8.433686,-21.333044
30.415154,-46.56498
23.666613,78.306595
0.7558145,3.7961652
59.368607,40.160275
-73.14807,30.997627
-38.692665,-32.507496
31.702673,-53.29743
44.898212,9.703054
43.009857,-16.272429
60.68687,-52.62629
-26.120386,-64.53699
-44.42068,50.431553
60.85715,29.939247
-4.0512476,7.361305
-28.005194,-55.8501
7.209561,-78.40897
59.88626,9.799995
-6.27904,23.96536
-75.71522,-18.886091
-26.59644,-71.35668
11.063169,-14.76115
-25.225004,29.530504
-38.455833,36.314705
17.348501,-2.5419593
-20.718878,-52.425495
8.985703,-25.73916
41.452152,-13.96876
12.181437,32.610115
20.05319,10.802361
-72.19503,3.7203565
14.402785,-78.6793
-91.00738,-10.847813
-1.4112686,3.2673137
61.757793,-8.69273
-30.208998,51.931396
-6.2397575,46.265743
111.408005,2.5929744
4.5434694,-83.27356
16.779188,-16.24473
64.08916,48.055588
-9.07685,-17.442444
-53.280342,-15.312017
87.3317,35.407787
17.566572,-10.274306
-23.559513,13.244903
-1.0815963,-81.400276
113.20984,16.835781
64.878105,-45.606148
-29.878532,26.596197
19.122826,61.704773
-46.16509,62.438816
92.69282,-31.364664
-94.076004,-11.075375
14.997131,69.22786
-59.98817,-42.3878
-8.893007,-20.278996
-77.178856,19.581015
60.03967,-35.13586
-7.1751914,64.77115
37.562492,-28.413418
12.30364,-65.64949
-27.929552,54.7348
-90.43555,-32.88646
-45.98968,67.35478
-68.53359,2.766382
16.162054,27.384409
-63.431736,-12.576577
88.4197,23.52987
17.221046,-11.367979
33.73088,66.054184
59.949547,16.55184
-44.910824,45.664894
63.819252,-26.36683
43.44243,-1.7530546
8.114014,-65.182785
17.262993,45.84241
30.602781,76.97194
63.419575,-19.17694
19.835598,15.834492
35.896755,3.910213
-95.406204,-12.125286
84.30646,44.137302
-15.686239,-52.665012
18.395369,4.411573
-4.8865614,30.746338
41.65776,-17.847673
19.350342,-20.217932
-3.6379776,30.791822
21.197952,33.997574
61.831314,28.595724
33.086105,50.327957
88.26081,33.302814
-63.59364,-26.323221
-32.68642,33.419067
2.690455,-33.673397
109.44343,-7.904844
63.14019,-49.211994
36.562813,-52.97553
10.286727,1.5817041
39.521427,13.164746
20.862556,33.202133
-38.332134,-22.627724
-4.372806,9.562294
85.59013,30.619741
64.64887,5.6481233
-91.007545,-10.847642
37.512295,-16.067116
-10.140806,66.46143
-13.556555,-87.276276
7.6237364,-39.143467
86.98226,39.673874
18.44846,-4.863926
17.589872,77.06924
20.884695,57.287525
78.51124,49.58862
80.80856,-8.048648
9.374657,52.65203
-95.406204,-12.125286
60.9685,21.499708
84.31634,-0.26027384
-94.076004,-11.075375
-22.722036,-68.44109
-50.19531,-17.71998
-71.26185,-23.088068
113.18292,11.070416
-7.375705,0.3058127
8.649329,-52.853035
-17.151606,69.33299
59.308456,-59.885178
12.478148,-73.126205
-22.753502,51.856102
40.204693,14.973119
108.92203,-9.588766
-18.468178,-77.94335
-31.330296,29.581982
-60.6537,-33.00858
1.66999,-86.13841
3.6450455,-52.808117
43.42524,22.32355
42.284798,21.621828
-64.085045,-30.240517
69.36637,51.68868
11.621871,19.140537
21.009195,34.440674
-21.038862,78.95758
-32.83468,50.933056
-75.455025,39.787815
-8.0781355,-6.8340893
13.53176,32.34442
112.93313,9.898011
-39.00089,43.6986
15.307391,-28.239292
-11.343837,-48.47172
14.627285,34.25512
-49.106236,54.634583
86.677185,30.108479
-17.613586,-84.10307
-97.38851,-33.598537
8.754426,-31.864548
113.57905,12.819877
13.331593,-35.13367
-10.341489,-48.72553
-46.901875,72.55595
-73.88974,5.3816967
12.125345,-64.88126
37.46631,-26.622377
-20.673018,-65.226524
-5.2147937,30.929796
14.375004,-84.30151
5.772213,-76.56846
-36.0506,-20.9356
46.770004,-61.343334
-96.07006,-13.110669
19.187426,7.7021575
64.70369,-24.21348
-71.337776,-27.52528
8.832113,47.786934
-45.29484,-31.06626
-40.75805,19.860271
17.507454,76.36267
-29.714804,-0.051616628
77.59104,52.046795
109.81184,-5.7823086
28.257898,73.98626
-65.770226,-16.539211
20.10941,-20.516804
75.2593,51.47188
30.531828,74.177986
-10.754777,-90.19476
-31.217817,-2.146837
-4.5407543,10.877085
34.196583,27.731327
-94.076004,-11.075375
88.36884,18.422615
31.628244,78.18471
0.080504015,-80.38868
61.15809,11.0286
-49.3834,69.49642
81.151146,-9.149816
41.955566,-24.461706
31.213772,-46.34003
9.118392,46.690254
-4.2522035,-75.554855
-31.126656,29.257824
10.840044,50.140217
-25.018959,-45.511913
-7.519903,2.6102517
49.47998,-60.21549
-12.900613,-74.32973
21.564875,-5.330661
27.708525,82.23946
-14.531134,47.84623
-3.9968257,48.4144
-24.263496,71.50466
59.98845,27.082645
-6.717882,-0.34941983
-25.528591,-70.15617
34.823856,-57.624943
-91.007126,-10.848043
-35.74097,-18.497005
43.830315,20.844881
-68.59693,34.557236
31.49844,-55.179005
13.734014,76.72916
108.503174,-10.862342
26.984467,76.052414
-2.4854717,-9.672274
-25.824795,-57.201683
60.577553,26.29635
-63.773212,9.889196
89.41463,19.582998
64.553856,17.919888
43.656967,23.15421
-21.77965,-64.80258
-40.376865,-27.506798
38.539288,-31.979624
17.749807,-14.699458
-19.913706,-67.19898
31.321045,-53.280594
-4.3967648,-76.5763
-30.927488,9.282966
-40.938866,-35.91666
-36.8228,23.524569
-27.157667,-73.179855
-15.16418,-54.791683
61.266956,30.63415
-20.641075,-75.874
86.8915,27.246078
49.88168,-60.949123
-50.000816,-18.368431
-72.34895,6.064905
-8.780667,-82.98146
-89.21655,28.855085
53.683414,-57.786324
21.503265,34.69224
58.98057,35.251934
-9.499334,-84.022896
1.8938253,-31.210499
-26.116207,13.484109
-10.289374,57.336407
80.73988,-22.383854
-20.294939,47.560303
62.361633,8.187265
-88.85484,30.413431
-6.5368457,64.3763
12.87431,-6.3296824
-41.970505,71.942085
60.10334,3.9828722
13.514686,32.095604
-42.657146,-20.010643
-7.1508913,-2.4764757
-39.450886,43.454033
44.256313,21.973297
-8.047029,-5.921898
31.972378,-53.975685
1.5592499,-85.40553
34.925255,-50.417946
7.0796876,-64.031746
-42.430767,64.56008
-42.156956,39.476368
79.794304,-17.544697
-3.8404095,-10.87486
-34.598618,75.609604
55.270027,-57.12869
11.541614,-12.233753
-95.70148,-6.981455
36.216988,-56.148342
-5.950985,38.05265
0.9729757,-84.916466
-34.99057,72.982056
37.213238,49.299038
84.28935,42.054222
15.926623,70.79554
-29.439886,29.366362
7.4888825,-60.249855
84.57799,40.967125
-87.588264,28.221148
87.10464,4.377748
-15.515909,-33.783592
-1.1972871,-88.47666
39.361774,35.295765
-18.71542,-10.28125
112.111244,5.50689
-22.214085,73.41518
-13.048213,-36.676292
-48.738136,48.341423
9.773611,-14.6848
64.610275,17.06776
-62.836895,8.268051
81.24129,-23.703125
-12.53917,-52.171646
7.489106,-45.26247
-28.21446,75.18387
32.73962,-50.33488
-39.52557,16.793879
37.869106,-7.7512846
-52.149532,-15.243441
58.343906,1.5380956
9.825568,-75.91506
10.800231,69.15587
59.555805,-29.438667
-37.336353,74.65698
88.23166,15.896851
-67.3407,22.808592
-41.087685,34.34876
61.075638,26.836365
5.132461,-39.8592
-50.231102,69.99844
18.58611,-11.586358
-11.688691,-50.43472
30.088045,-47.676876
-28.43723,7.561136
-11.798782,-29.68563
19.572681,-9.869766
-8.270238,31.825998
-23.693146,52.25025
-71.364716,30.228043
36.330486,16.26623
-48.989643,-17.686573
-21.768297,-78.72267
59.403294,31.730442
38.90892,67.87898
-33.658985,80.679504
-21.927402,-81.25894
-40.19218,43.678837
-42.181774,65.52218
-41.854904,66.80358
61.92238,-21.932514
42.407494,66.89432
19.89381,-22.762346
-6.9811482,23.742222
-69.846306,35.839546
-33.891113,7.970819
111.541306,2.6164775
1.876325,-86.423485
-95.40625,-12.125088
7.6868963,-44.94634
-42.447777,-24.935661
100.03463,-26.01696
111.75334,3.470457
-26.424343,6.0605836
-73.533554,30.913128
-51.208702,-34.461205
-10.497578,55.627277
-40.332535,1.6869776
22.583214,77.02356
-97.38851,-33.598537
-70.54604,-26.560053
45.138813,9.403035
-30.321138,76.03307
63.36665,13.770078
13.226913,17.914663
13.5638895,41.872684
38.317535,40.65589
59.95727,39.205917
-26.785646,-65.8576
15.16523,45.188763
-88.78165,29.50609
9.024747,-52.71273
37.666798,33.680878
-67.53804,23.027372
15.781972,-16.114624
12.411352,-30.977377
12.913709,-73.78818
-9.100422,-83.71276
34.46136,79.163605
12.1491,-65.1674
-28.829693,51.55289
-13.946025,70.86082
-63.318615,-18.198406
-62.73648,-15.434597
18.809025,-5.699233
-30.839724,76.31561
-28.88366,6.8925414
-57.454178,-35.144775
-18.522411,71.613075
18.67491,17.86716
41.520058,-57.35939
-46.131805,52.073273
-33.207672,50.885696
89.38922,12.360062
-18.465271,-28.898304
12.745474,-84.97658
-26.05736,18.6376
-95.23093,-7.4284415
-5.543684,13.673334
36.147976,-29.138838
-32.563847,77.24301
-13.531767,65.419815
-52.063374,-37.329937
36.00049,-49.287167
39.957935,56.42768
23.158346,-0.88817817
6.754991,-35.885334
14.005039,-25.07317
11.312482,-69.45077
11.650706,-66.46877
-44.508408,0.9734471
34.216995,63.580956
10.221945,-75.40441
11.627673,-41.98376
-17.124617,44.92437
40.27863,65.3713
-42.255756,-24.63098
88.39867,7.115553
59.110737,2.6684003
-3.993252,2.948148
8.761181,-52.53753
-38.44278,41.184956
61.100643,24.755478
7.991425,-26.533476
21.878325,-4.512899
-86.14464,35.67487
-5.8035483,43.98759
90.6166,-32.190365
11.562969,27.067606
62.4648,22.351368
-29.01568,74.71599
1.6236985,-88.10649
-89.33362,30.835144
62.397182,-14.242914
20.658064,57.74975
10.486984,52.21484
3.8797536,-27.155724
-77.08797,19.995365
83.302376,0.02611527
-18.51402,-10.385953
12.260187,-43.22947
20.099312,-2.343267
11.5378475,31.901785
44.566364,0.24050084
43.248123,35.90979
40.280502,24.364376
40.218784,36.288204
-29.83625,29.195255
85.01379,0.8487596
22.515074,77.323685
-5.689882,48.148575
-38.712894,22.978317
89.40809,25.564383
38.931747,-19.945707
6.5372314,-84.033066
-9.429122,39.7067
-48.062504,71.22618
45.765472,-64.53937
-95.6844,27.108227
17.368628,34.188435
39.967445,-60.70972
14.756355,54.61461
86.528,14.591266
-21.213446,-59.587345
-38.579903,-22.279537
62.7054,-21.683989
-13.324533,71.666725
-25.480064,-59.779224
13.857732,49.425137
23.423687,-8.036593
36.91496,-61.350025
0.85308796,-89.33164
12.47872,14.696568
10.496597,52.69188
4.364888,-85.48899
58.516888,1.0586549
30.367023,-46.8173
-7.6621857,-6.1831503
15.961455,19.93251
-34.15889,73.20753
-15.360429,-80.78627
-7.3153706,0.08769699
101.85004,-23.245914
38.945507,-25.41439
10.781395,-48.12421
-20.919125,48.30583
15.314648,39.3104
15.703069,54.004272
35.774754,-56.69442
13.09746,27.05825
-9.277189,-9.503032
22.215124,1.5588571
-72.79023,4.2545247
42.590805,58.056644
30.727943,-55.650333
-96.07006,-13.110669
40.576134,-31.923578
28.091288,84.142265
13.987326,-71.08656
58.916725,-10.200382
19.700455,13.681906
42.18264,-15.234437
63.388855,-42.619576
14.470574,44.20949
32.04821,-48.840897
-28.34934,73.39684
-74.70259,-18.641018
-29.64599,26.463173
12.98563,45.68764
-42.41032,-24.1473
-15.658493,-33.68527
24.63051,68.940216
-23.350637,-48.30875
39.8277,13.410675
-94.07632,-11.077802
10.755626,-31.204483
-66.316185,15.712408
50.959007,-56.967834
17.829592,59.738857
-11.559537,-50.051987
9.624969,61.760525
61.23937,-43.950264
18.015121,-14.165648
38.66634,-60.416218
18.943659,16.479414
20.000692,1.1881682
7.796199,-46.605568
40.964436,51.96368
9.16335,-74.62774
11.013944,-52.596455
95.55337,-29.623827
-32.037136,32.545498
-28.61627,51.487766
-50.186684,-18.010054
11.696867,19.909422
100.8726,-25.580795
-6.229127,-3.2218728
-27.74503,-72.32654
-95.693954,-4.8113995
14.1408825,42.12441
-69.890144,-25.669228
19.214054,-15.454445
-5.8028255,38.177155
-26.064264,57.564507
-61.40999,7.0520306
-38.3467,74.029015
-9.926573,56.89187
24.442213,79.19504
35.40578,-48.97358
-10.65966,66.03349
80.29914,47.22508
36.550854,-15.938794
1.2492312,3.657874
42.752552,-8.023568
39.99052,43.423195
32.80757,-43.69246
-21.822208,-56.051785
-41.941338,47.892384
-17.845915,-78.69051
86.634766,8.050937
16.143156,7.4025702
11.905463,20.58519
9.755868,-63.03771
-94.646996,-9.434799
-30.330366,33.957817
-43.261463,48.94845
35.85755,-48.786636
-30.47005,51.10308
36.80228,-26.173862
-7.7350073,35.77057
-43.568897,64.67801
15.671716,52.55823
11.949978,52.68169
22.633768,0.2481843
14.685764,75.007965
64.362885,-39.35366
-67.75577,16.611912
60.439148,-45.847794
-10.216586,40.062313
-22.395987,-64.70091
15.014477,69.30134
-46.44925,-34.320793
-17.510695,69.38832
-72.19525,7.3599586
22.650843,-0.25428936
10.765643,-61.34145
-25.522976,-57.600304
-20.512587,-76.01858
60.592476,-20.29901
84.74315,3.8554287
-42.842785,-27.411661
39.190414,-62.04803
43.22265,35.78636
59.41616,22.516884
-45.932755,-31.970245
-5.0783563,-77.024704
34.007706,-31.938976
-71.97142,11.703641
51.712044,-57.43622
3.815917,-68.3346
-17.30973,-83.771614
0.95108074,-89.00387
-28.732153,-56.214485
7.958576,-7.12348
-61.044506,-32.999043
-0.23964062,-90.02499
-96.055504,27.59181
-7.725598,0.17983092
-69.312836,-35.39176
-31.57563,3.2221215
-19.34471,-9.829068
0.9206768,3.795572
-18.67473,71.382774
40.12809,-10.843057
-22.113235,-47.842323
24.22937,79.590935
41.743603,-24.518974
7.5606027,-61.371037
-95.406204,-12.125286
-90.431,-32.897625
12.0320215,-34.405556
36.375187,20.73117
-39.768276,61.130814
-19.069994,75.68572
-46.073887,67.53882
62.055363,26.531738
-2.7348254,-10.624858
42.078613,-24.162651
-94.646996,-9.434799
-94.07632,-11.077802
-70.41829,-5.7590423
-27.959229,54.11977
-71.22493,29.111416
38.821484,25.01265
62.786003,-47.906364
25.538424,80.32872
4.3487067,-27.21952
24.421501,-13.628905
-89.7653,28.801674
61.708637,46.93236
-63.009697,23.0487
-94.07632,-11.077802
-34.523155,7.783053
113.22254,11.268846
-5.550948,9.288409
111.070465,-0.19483304
1.9378581,-31.776873
-37.85094,29.654924
-75.506805,-18.36073
32.096252,-50.517616
-25.415348,13.885438
-60.748783,-31.435259
-9.609354,-18.472946
-44.236755,-38.910507
15.562638,57.764088
41.91817,-26.423197
-29.331457,79.5955
81.58378,-24.484602
-5.2749434,43.024055
-20.934513,-52.41242
43.37581,2.4087524
9.716875,-23.603045
63.563694,-24.200188
-9.745096,-74.50893
-82.175865,31.797743
38.86854,1.8444743
10.566071,-62.446606
58.987286,44.52734
108.98467,-9.540009
-30.24293,30.179554
-52.548378,-16.565313
-92.82408,-6.875538
37.98748,-19.955246
11.21562,25.334412
111.424034,1.7306459
17.846846,-29.890036
-6.2084055,24.245716
31.251913,76.55698
-72.055016,-8.356726
61.002075,-8.609517
41.405025,35.349857
-91.81737,34.535244
28.820066,79.315445
-63.976738,-12.315418
42.1892,-61.948452
-38.38693,-5.3155355
14.366128,40.764896
63.238804,-4.408972
35.809906,-52.25962
41.873425,50.6048
-27.244047,59.1176
18.781267,-10.071252
-72.094734,9.403131
56.75885,-53.657585
37.820415,-25.887127
-6.54956,29.910065
62.233498,-4.569345
4.7925057,-41.552277
35.359352,-52.828564
39.369125,-35.526516
19.352654,78.740654
-63.41811,9.530351
18.236507,74.55898
36.115234,-47.682053
-23.247156,80.785576
-72.34007,7.432926
41.21922,-61.73993
-6.486375,18.341448
-26.002079,11.306932
6.5210295,-54.15829
33.837875,73.490364
85.20736,35.616714
-22.703554,-66.448685
-93.600845,-9.609765
-18.098383,-12.724955
83.312965,42.56789
39.750675,5.3231077
-26.002903,57.749695
-22.940311,18.056726
9.32643,-14.081365
-78.0903,20.095633
44.323692,-64.428894
34.855385,-45.108444
87.01704,24.922312
38.651657,-3.2752602
-72.71207,3.8495076
-14.937301,48.794308
-5.037731,-12.245473
-8.945933,-88.08864
-9.086994,53.574543
59.706066,22.699339
-15.996518,-52.53783
-30.963408,73.92486
12.589086,26.736675
-71.4242,3.3730628
33.705093,-60.511814
-7.910027,45.297176
30.621408,-52.515125
-94.10025,-11.0655575
89.12631,30.956953
91.50381,-31.202162
58.658287,38.88469
6.237061,-81.9274
-15.429166,-87.769646
39.901936,-1.9617616
9.1999855,-46.876965
26.450125,80.30581
-3.8838737,7.7027354
-27.525236,29.02191
-44.13445,-36.33389
-41.12575,1.3662744
61.6637,-18.973892
-24.023281,-48.406006
-22.983671,21.507221
-30.405357,34.26948
64.21685,20.314499
-12.899652,64.14354
37.650322,1.6851357
20.105976,-11.5278845
-33.553185,-28.565676
25.077385,73.05507
-7.8581605,-85.071915
-94.64691,-9.43477
38.823723,-34.006092
0.6705741,-69.893684
-45.327084,45.471886
-26.563503,-46.61621
95.200485,-30.001583
-26.697823,17.206018
-23.867994,21.831627
61.466442,19.424562
-9.072094,-10.174581
60.861134,0.88477683
-35.879448,75.40373
38.311592,60.49579
-40.37056,-27.580402
-5.2929473,19.103537
85.86711,31.137138
66.567825,48.933914
2.6328778,-74.935555
61.31326,-29.65042
-6.1643453,-79.43219
-95.70867,-6.514649
8.843655,53.954918
46.66581,-64.37168
109.92898,-6.3105965
-16.159557,-25.740738
40.075703,57.397293
-95.69247,-11.295987
-77.19646,32.949837
-23.397287,17.329845
-1.4426035,-88.286736
-75.06029,37.98138
-88.976074,27.838179
-16.574152,-31.522326
60.505444,26.810152
35.946587,-55.79559
-92.83448,-6.875378
17.871197,-30.020493
-20.44736,18.577065
-66.80789,22.75981
-38.145557,40.79441
32.988163,-53.181408
-15.184969,68.26455
-6.341829,-11.808194
11.171225,-83.074684
-5.594633,23.959341
11.923402,-42.25269
-34.306313,74.77188
8.02388,65.37255
58.3769,-19.440962
-42.51149,67.54936
-64.16735,-25.238539
