Dimension 1,Dimension 2,Cluster
109.59023,-7.3185387,0
-35.92069,-1.2918651,1
-90.90001,36.92078,1
50.370953,-61.045025,3
-16.482296,-12.315625,3
-30.59782,34.281483,2
44.92456,-2.0575056,0
-88.71723,35.97159,1
13.313252,-6.2279897,3
18.173937,7.470481,2
38.646755,48.15835,2
-38.71522,40.959263,2
65.64547,8.169747,0
-7.617817,27.519228,2
-24.359945,61.586853,2
34.97861,21.599697,0
43.07752,19.980747,0
39.382202,-33.068813,3
13.999089,45.44649,2
6.034566,-67.590675,3
30.942785,78.49964,2
88.40343,-31.14566,0
-19.642607,-75.02453,3
18.229486,15.915617,2
17.18549,-30.080772,3
63.141617,21.692194,0
-6.884589,30.770245,2
-40.64818,1.6717397,1
-3.7896879,-10.801695,3
13.262693,71.40903,2
71.33949,49.37743,0
-72.95805,4.722363,1
16.297693,21.161009,2
13.621381,-6.0677776,3
-36.624695,-22.6556,1
-41.699055,-24.812944,1
-71.059044,3.064025,1
-10.982366,-53.705276,3
12.699039,25.968813,2
12.346721,-73.360954,3
55.258293,-54.50723,3
-26.22728,5.9402184,1
19.034904,78.26259,2
-65.28543,-23.859234,1
64.00532,48.50476,0
-10.556576,-28.229519,3
-15.127972,68.64385,2
-27.659061,31.882475,2
39.10667,-5.526641,0
-33.8151,-9.605551,1
-9.986645,55.08565,2
-44.83725,70.212036,2
13.898865,10.616494,2
38.18312,28.34464,0
-22.537727,-57.141113,3
10.922091,34.54641,2
110.74386,-1.8872399,0
12.7467575,-9.79326,3
35.232105,27.022087,0
-68.22946,33.687733,1
27.364996,84.66786,2
70.4185,50.7028,0
64.06946,-1.90344,0
81.97798,-24.936108,0
-39.939293,19.91381,1
-67.51932,-1.2613405,1
-38.86641,30.736252,2
42.717976,-19.630789,0
19.087893,-9.7123995,3
70.50899,49.908527,0
-0.99428177,-81.65067,3
86.69803,38.215595,0
-72.05507,-8.35679,1
88.874695,30.183086,0
-95.23093,-7.4284415,1
17.483162,77.53396,2
113.50239,16.257416,0
43.271507,50.76954,2
-62.37369,-15.112844,1
61.492832,31.351383,0
-82.81751,39.377583,1
-1.2380778,6.37632,2
93.29889,-30.622513,0
-53.736237,-16.838896,1
80.87871,-21.716724,0
-91.00738,-10.847813,1
42.178043,-6.2225285,0
19.846228,56.80203,2
47.212013,-63.231483,3
-89.43697,28.078465,1
31.854853,-49.108696,3
43.1022,55.897087,2
61.98554,44.61579,0
-21.939974,-64.69451,3
-68.11023,33.60683,1
18.854422,13.088957,2
112.71588,8.798837,0
-75.13081,-25.1118,1
-90.77726,25.21498,1
64.037346,2.4399743,0
-30.443773,31.61783,2
-53.47687,-17.919638,1
-26.06624,-72.530396,3
-42.213623,48.53767,2
-8.164331,51.047806,2
-27.904997,12.152869,1
7.0387774,-80.09822,3
-8.171578,-1.0082504,2
111.39515,1.3657529,0
-16.30699,-34.43701,3
21.779106,-25.45298,3
-16.819984,-35.099895,3
13.165465,78.079025,2
109.8512,-4.9559383,0
37.897007,69.82773,2
17.764135,59.71682,2
-45.073517,-36.553776,1
-15.966188,-35.185146,3
-36.25803,74.9458,2
61.353706,-18.67919,0
44.016796,-31.70205,0
3.3998978,-75.11989,3
39.035625,42.900257,2
40.731556,-34.240887,3
-40.046238,-27.816309,1
-73.997086,37.89129,1
15.492348,3.8894753,2
16.285524,-11.774203,3
-25.995054,-59.978786,3
-5.1744137,50.178726,2
-12.8754015,-37.303528,3
-38.333702,73.41655,2
-3.3954692,9.546276,2
11.437724,-33.85787,3
14.377018,76.824356,2
33.696842,72.55001,2
5.622524,-63.64013,3
15.76265,68.329445,2
4.8757005,-59.712475,3
8.863887,-86.13715,3
-91.007126,-10.848043,1
20.217487,8.409787,0
-41.653576,-35.1569,1
17.175861,-23.02041,3
-57.876392,-46.287884,1
-23.199984,13.252429,2
58.08881,-43.746136,0
13.152105,77.92638,2
16.327425,73.80676,2
37.759003,-15.744649,0
-34.32562,75.3306,2
2.9007397,-31.763813,3
-70.07284,35.37939,1
11.965104,25.766497,2
80.51222,-14.5816,0
61.59568,34.77605,0
39.071342,-36.25668,3
-89.4761,-36.244427,1
-3.8887506,20.618916,2
12.834147,-71.10463,3
-45.789726,-29.252005,1
-1.5602314,-84.50925,3
59.802887,0.78136456,0
3.0536532,-33.239998,3
-7.264086,24.643047,2
-28.83402,26.429787,2
-25.046818,26.157946,2
-39.68638,18.127535,1
0.6377843,3.2998729,2
9.020608,-31.464653,3
13.9457445,-30.339237,3
59.630222,2.897375,0
63.04743,-34.20053,0
3.0515144,-29.93948,3
42.802437,-15.959632,0
113.12131,16.947512,0
-14.839983,-30.961313,3
36.674847,-16.212305,0
10.831446,46.38925,2
87.63415,-30.947563,0
103.619354,-21.298975,0
-96.07006,-13.110669,1
-27.403542,28.630829,2
43.39624,-19.187658,0
12.832196,-76.53622,3
33.041016,-45.028828,3
-39.36243,-27.829288,1
-41.282684,44.976284,2
63.989124,14.247273,0
9.855144,62.943836,2
86.90669,5.5330234,0
-37.01653,-14.3277855,1
-25.698938,-45.154102,3
-64.43098,27.01478,1
17.946075,21.723242,2
-71.13904,12.317604,1
10.494913,-83.46919,3
24.444357,78.0136,2
62.21649,-48.649937,0
-102.308014,-33.32035,1
63.339035,8.363694,0
35.558437,64.27155,2
-10.335482,-12.718212,3
-8.920407,-25.458311,3
80.7712,-19.008055,0
-78.15091,32.44489,1
10.369402,-62.866962,3
44.47534,22.149122,0
-23.225136,10.166302,2
86.49031,34.7535,0
12.7444935,-23.671144,3
21.797672,34.334797,2
-46.14509,-29.18989,1
-0.18208387,-75.31469,3
13.711864,77.037605,2
6.9060874,-28.03964,3
11.764105,-42.33843,3
-2.0466783,7.001423,2
60.3235,-27.179306,0
-69.23824,-5.3587623,1
58.74363,-20.798704,0
-19.817484,44.4927,2
37.907047,-58.65613,3
39.83668,-62.49891,3
35.53512,26.183662,0
54.46838,-57.592426,3
-50.717712,-16.844425,1
36.364952,-40.179558,3
-8.406972,47.96734,2
32.719448,-42.988255,3
5.708009,-43.238693,3
-14.780726,-87.49555,3
9.683477,-14.727931,3
-19.330664,-76.104935,3
-28.843718,-56.072193,3
40.058258,-6.198403,0
-66.675934,15.403666,1
-41.588726,66.52714,2
12.24008,76.76569,2
83.464584,37.242413,0
-14.765034,-23.765633,3
-2.1355152,-75.23344,3
-100.36802,24.562584,1
0.5349803,-91.20156,3
-25.097683,75.5294,2
18.44034,42.34927,2
12.026689,11.390347,2
16.187054,7.023332,2
41.09198,-59.644825,3
-18.199453,-10.6646,3
38.064392,57.70502,2
103.5004,-21.51564,0
-18.259665,-9.73764,3
1.8093704,-75.35066,3
18.013432,-0.71887827,0
-26.121012,21.641058,2
23.23977,-5.7809014,0
37.20718,-60.223587,3
104.447685,-19.683472,0
-9.714685,5.323574,2
-60.05564,-32.46925,1
64.09408,-20.211103,0
-9.103874,-90.63714,3
10.48608,-52.406136,3
-23.545567,-78.58218,3
-72.79198,4.3396926,1
-86.41902,28.47494,1
-29.996143,51.378708,2
-45.607677,67.98137,2
-29.845009,74.46832,2
-89.01389,-36.128998,1
18.422825,-1.8368795,0
27.411055,85.12637,2
-12.171837,-55.019505,3
-3.7305984,7.197583,2
-22.67061,12.961387,2
-19.783428,44.638092,2
-42.722027,-19.929735,1
-82.84782,-59.772198,1
10.045943,62.324406,2
8.332894,-26.119474,3
97.82856,-27.640999,0
-10.781352,66.1823,2
18.029778,16.258364,2
-27.392693,23.333672,2
-77.81114,32.987827,1
-40.584454,20.550854,1
41.288914,-15.753278,0
113.87349,14.166267,0
-77.67398,32.29368,1
-47.602467,-2.6063302,1
-46.38338,71.361206,2
15.021912,42.15938,2
-6.335908,46.639397,2
59.570114,22.511244,0
11.370702,-47.1379,3
-32.355667,10.763673,1
-28.186174,-55.720924,3
34.484447,-31.782001,3
-54.405415,-16.295176,1
-81.676216,31.120039,1
-82.26269,30.498314,1
12.228894,-57.414303,3
7.5369134,-65.08604,3
-4.4480047,46.21603,2
11.486533,-41.309383,3
82.63974,-27.978573,0
-17.003521,-35.22417,3
42.683144,-8.573651,0
-11.140173,70.2529,2
20.012972,7.0766363,0
85.278046,36.84501,0
-14.155177,-55.050148,3
37.150696,59.16823,2
54.16917,-59.040413,3
-9.516682,5.8131275,2
81.68843,45.593056,0
-24.683668,52.379356,2
-10.67073,40.96415,2
-6.1797514,9.172915,2
-42.66149,35.66322,2
86.27895,24.968485,0
-11.084823,-53.913055,3
-25.525597,20.695175,2
-47.29916,54.405067,2
-88.39554,28.886438,1
-42.98583,66.04465,2
20.096142,37.51392,2
41.343826,-59.333363,3
-14.828306,-34.8954,3
21.527876,-24.999794,3
-31.838156,-1.0768301,1
113.87831,15.154116,0
-47.42718,-43.128475,1
-23.02106,-65.82824,3
31.575241,78.40135,2
36.290173,-27.648365,3
13.017941,11.1207905,2
18.984852,11.443136,2
-39.446213,17.02505,1
36.54514,-18.19334,0
58.00106,-61.20794,3
36.432095,72.74897,2
8.397715,47.479843,2
10.155805,-42.295216,3
113.67034,13.216062,0
34.68359,-60.689816,3
113.162865,10.996957,0
42.985188,35.598106,0
19.199615,-10.456591,3
43.21103,35.857464,0
-19.286692,-76.67112,3
-42.13535,-24.777332,1
-34.938713,-5.0293484,1
-5.434304,47.21705,2
-78.79138,34.508972,1
-4.5166693,3.1362495,2
37.501682,28.785759,0
12.856839,40.733627,2
-35.863712,75.17522,2
36.787327,-41.375023,3
-22.265596,-54.986435,3
-40.709133,68.13547,2
-40.33008,1.7017651,1
-14.290648,48.96698,2
35.312084,-60.446095,3
-71.74614,10.512508,1
34.5692,71.823364,2
-47.53873,62.954903,2
19.761635,-18.765255,3
-40.54233,20.356964,1
-70.40534,28.561562,1
90.62647,-31.770372,0
-17.448866,-28.216242,3
43.28344,0.011417425,0
-51.855442,-36.074394,1
-17.899136,-80.802246,3
18.746735,-15.927006,3
37.15301,71.20398,2
-62.397038,7.006476,1
56.85935,33.32864,0
39.447823,-39.472397,3
-31.611856,-0.55388796,1
-34.42478,32.449543,2
-80.26029,31.877878,1
-96.78946,-4.735233,1
39.49206,42.36749,2
38.358936,69.67411,2
-74.81175,-18.76232,1
37.93794,60.328953,2
-10.942028,65.63461,2
-40.447216,69.16534,2
-33.410763,-28.442047,1
-8.556413,45.112026,2
-0.650557,4.168144,2
-61.969128,13.384526,1
-28.735981,53.16894,2
-16.911682,46.375805,2
-68.20037,22.490316,1
86.97036,5.2228317,0
16.967762,-15.960301,3
-76.87135,19.015045,1
-72.07209,-27.186825,1
63.595814,-45.122036,0
-14.564926,-37.02388,3
-9.485452,-18.571493,3
-41.799416,38.470303,2
-72.616104,3.9335938,1
3.9906948,-26.846336,3
-40.305183,42.496292,2
40.075153,57.058224,2
76.06111,49.452713,0
-25.765472,81.9068,2
83.68521,-1.2680391,0
-67.06897,15.48037,1
-63.578682,-27.324951,1
32.899914,49.520977,2
36.64002,49.34046,2
1.1838021,-84.60011,3
-39.32806,17.698626,1
-45.273033,41.994274,2
12.003075,-57.923447,3
-4.716198,50.056248,2
61.10804,32.153725,0
-35.035007,31.817385,2
-73.03745,-12.379803,1
-77.33862,19.291458,1
-63.309,21.615332,1
-24.711908,52.291447,2
23.815325,-11.470625,3
-31.36466,3.1775723,1
100.61436,-25.210567,0
107.025024,-14.261852,0
38.820663,68.281784,2
57.464386,-61.310505,3
41.70291,20.550764,0
-26.904316,23.008419,2
-21.5724,15.596473,2
-44.926792,-24.360634,1
-21.316538,-12.93088,3
42.49963,-23.384811,0
-11.142018,-48.44299,3
18.129646,5.257302,0
-63.72086,-29.547083,1
-26.716412,27.664103,2
4.726157,-29.72313,3
7.448243,-48.978363,3
1.2605547,4.388496,2
17.736933,8.520383,2
-63.826347,-11.401651,1
-77.36675,20.585823,1
-25.234447,51.92598,2
19.359167,1.2708013,0
87.06033,11.137414,0
84.65676,-30.873013,0
-71.81553,-8.76891,1
-24.441286,-53.933266,3
-12.96955,-74.33657,3
-25.310783,75.745056,2
-38.816658,21.161177,1
14.026617,-71.51815,3
-37.79413,36.161667,2
86.017,31.229746,0
-8.932469,-84.31922,3
77.49698,52.034283,0
18.395031,-0.12968905,0
56.761364,-61.681705,3
86.441826,41.4911,0
9.273993,69.45964,2
-68.28331,-35.707764,1
-95.40625,-12.125088,1
-77.165764,19.878899,1
89.74102,18.901314,0
-3.9387283,41.70656,2
39.803944,-19.51324,0
-82.84782,-59.772198,1
-49.952095,54.979927,2
82.91347,-29.51487,0
-46.671,45.362755,2
7.4869018,61.827656,2
-75.748116,-18.910463,1
-26.406025,-47.312363,3
-38.27947,42.74426,2
94.75906,-30.344799,0
109.30153,-8.366649,0
-88.95183,28.763151,1
61.062866,-44.850136,0
63.005474,26.426426,0
-12.851693,68.71205,2
13.49892,58.617134,2
11.672425,-34.120316,3
-9.955961,59.129723,2
0.3856732,4.3752995,2
20.722094,-24.323256,3
14.379476,37.32303,2
-69.64939,38.061977,1
24.592136,-5.984875,0
33.190483,78.0437,2
112.054,5.1735063,0
-26.28509,0.19926555,1
85.30951,35.401585,0
1.493747,-86.15077,3
-89.48226,27.565304,1
-26.639626,6.08276,1
84.80543,43.734642,0
19.64481,-23.321217,3
-48.13616,-43.274788,1
12.048795,-75.715904,3
9.093551,47.671658,2
41.93332,66.55274,2
0.17933354,3.9466233,2
-37.186226,23.819023,2
-25.064692,21.269218,2
43.443256,36.19898,0
37.199,38.487396,2
45.846394,-58.22481,3
41.561497,-33.19855,3
-91.00738,-10.847813,1
-46.610928,70.58004,2
-28.417086,75.29658,2
59.13836,-59.433575,3
81.2079,-11.941057,0
-29.07836,-55.98707,3
54.22722,-58.602158,3
-57.887905,-42.035313,1
-7.903127,42.49747,2
-38.301697,-23.98886,1
-8.087318,-29.280582,3
-10.816358,55.69915,2
102.90653,-21.41691,0
-8.343406,-5.922767,3
2.7987626,-70.92413,3
-40.60781,44.31903,2
12.593348,18.087297,2
-72.07459,30.674295,1
33.57988,77.79315,2
12.848603,26.6334,2
9.410849,-42.135395,3
-20.973475,79.467316,2
-70.72308,-26.76833,1
-35.018707,7.0309315,1
-29.820532,-0.7528017,1
-36.897472,75.324356,2
22.042608,-4.653882,0
87.43122,23.262651,0
-60.075817,-34.153347,1
16.507538,-22.893145,3
-23.08489,-52.972595,3
-91.00738,-10.847813,1
-84.667755,28.878498,1
37.80886,-61.26365,3
-1.9047666,-10.500976,3
12.340605,25.955975,2
18.468401,-10.930504,3
37.354706,0.37570563,0
83.156204,-3.7854433,0
21.373983,-26.139458,3
6.248532,-4.6826005,3
41.62435,21.365196,0
37.229527,-60.193478,3
106.247284,-16.225464,0
-25.181047,26.269384,2
15.991027,-23.22601,3
-7.125418,24.341364,2
62.510544,14.910917,0
4.597138,-49.92339,3
-46.317173,-29.133722,1
88.23119,26.265661,0
-15.439833,-23.909466,3
83.55935,36.344566,0
-39.617374,-19.18578,1
35.64543,26.482323,0
-31.638151,5.7125306,1
-24.226,61.736534,2
-4.9850154,30.68785,2
39.2992,-2.9193966,0
41.984726,38.13158,0
40.41586,13.001789,0
63.63945,48.23801,0
-11.708455,-21.839664,3
-21.48478,-78.79862,3
16.897379,-1.3704343,0
-26.328373,-64.59871,3
11.368591,-87.56209,3
79.79532,-17.526531,0
-69.74097,24.482094,1
12.197916,-66.72109,3
-96.123726,-5.811764,1
-49.810863,49.329735,2
15.09418,45.12863,2
-26.09178,1.8030168,1
35.01215,-51.342293,3
9.010901,69.0719,2
-22.02928,50.620934,2
42.8658,35.505867,0
50.72015,-56.66863,3
8.1993685,-58.46987,3
-47.975033,-39.627735,1
39.30038,34.845585,0
-29.44467,79.93508,2
12.955256,-66.70704,3
33.689487,-46.301098,3
80.427246,-23.154116,0
-1.8749043,6.93741,2
22.766546,-16.23716,3
-51.50399,-35.960297,1
85.108894,-30.35464,0
-27.510511,56.797016,2
2.518583,-85.40067,3
-42.71949,-0.6986193,1
-66.29115,33.296265,1
92.52263,-31.87603,0
83.95607,44.554497,0
106.88361,-14.926677,0
-42.19422,0.34266979,1
7.042983,-41.544975,3
37.878773,39.097427,2
75.48585,51.01261,0
-44.73339,-35.87773,1
36.55304,-41.916573,3
-67.274,16.063837,1
-59.59473,7.584991,1
-1.9116522,-1.2323519,3
25.363686,68.9993,2
9.362137,-2.2676282,3
-77.57506,19.781141,1
80.7659,-23.090782,0
-20.85907,-12.797601,3
-7.7058663,-89.15062,3
35.896484,-60.96601,3
0.21957691,5.7016625,2
-14.674622,70.63126,2
47.376816,-63.40569,3
-39.996796,17.144104,1
-43.721325,-30.693718,1
12.185494,58.48656,2
-13.809587,-44.126183,3
12.84841,50.748318,2
-8.433349,-90.052864,3
-9.6188545,-9.8567295,3
-94.076004,-11.075375,1
-66.12273,20.677065,1
-84.787445,29.526201,1
-17.7889,-80.42859,3
9.928481,47.519676,2
9.794462,-76.54175,3
-77.98235,32.549927,1
-8.433686,-21.333044,3
30.415154,-46.56498,3
23.666613,78.306595,2
0.7558145,3.7961652,2
59.368607,40.160275,0
-73.14807,30.997627,1
-38.692665,-32.507496,1
31.702673,-53.29743,3
44.898212,9.703054,0
43.009857,-16.272429,0
60.68687,-52.62629,3
-26.120386,-64.53699,3
-44.42068,50.431553,2
60.85715,29.939247,0
-4.0512476,7.361305,2
-28.005194,-55.8501,3
7.209561,-78.40897,3
59.88626,9.799995,0
-6.27904,23.96536,2
-75.71522,-18.886091,1
-26.59644,-71.35668,3
11.063169,-14.76115,3
-25.225004,29.530504,2
-38.455833,36.314705,2
17.348501,-2.5419593,3
-20.718878,-52.425495,3
8.985703,-25.73916,3
41.452152,-13.96876,0
12.181437,32.610115,2
20.05319,10.802361,2
-72.19503,3.7203565,1
14.402785,-78.6793,3
-91.00738,-10.847813,1
-1.4112686,3.2673137,2
61.757793,-8.69273,0
-30.208998,51.931396,2
-6.2397575,46.265743,2
111.408005,2.5929744,0
4.5434694,-83.27356,3
16.779188,-16.24473,3
64.08916,48.055588,0
-9.07685,-17.442444,3
-53.280342,-15.312017,1
87.3317,35.407787,0
17.566572,-10.274306,3
-23.559513,13.244903,2
-1.0815963,-81.400276,3
113.20984,16.835781,0
64.878105,-45.606148,0
-29.878532,26.596197,2
19.122826,61.704773,2
-46.16509,62.438816,2
92.69282,-31.364664,0
-94.076004,-11.075375,1
14.997131,69.22786,2
-59.98817,-42.3878,1
-8.893007,-20.278996,3
-77.178856,19.581015,1
60.03967,-35.13586,0
-7.1751914,64.77115,2
37.562492,-28.413418,3
12.30364,-65.64949,3
-27.929552,54.7348,2
-90.43555,-32.88646,1
-45.98968,67.35478,2
-68.53359,2.766382,1
16.162054,27.384409,2
-63.431736,-12.576577,1
88.4197,23.52987,0
17.221046,-11.367979,3
33.73088,66.054184,2
59.949547,16.55184,0
-44.910824,45.664894,2
63.819252,-26.36683,0
43.44243,-1.7530546,0
8.114014,-65.182785,3
17.262993,45.84241,2
30.602781,76.97194,2
63.419575,-19.17694,0
19.835598,15.834492,2
35.896755,3.910213,0
-95.406204,-12.125286,1
84.30646,44.137302,0
-15.686239,-52.665012,3
18.395369,4.411573,0
-4.8865614,30.746338,2
41.65776,-17.847673,0
19.350342,-20.217932,3
-3.6379776,30.791822,2
21.197952,33.997574,2
61.831314,28.595724,0
33.086105,50.327957,2
88.26081,33.302814,0
-63.59364,-26.323221,1
-32.68642,33.419067,2
2.690455,-33.673397,3
109.44343,-7.904844,0
63.14019,-49.211994,0
36.562813,-52.97553,3
10.286727,1.5817041,2
39.521427,13.164746,0
20.862556,33.202133,2
-38.332134,-22.627724,1
-4.372806,9.562294,2
85.59013,30.619741,0
64.64887,5.6481233,0
-91.007545,-10.847642,1
37.512295,-16.067116,0
-10.140806,66.46143,2
-13.556555,-87.276276,3
7.6237364,-39.143467,3
86.98226,39.673874,0
18.44846,-4.863926,3
17.589872,77.06924,2
20.884695,57.287525,2
78.51124,49.58862,0
80.80856,-8.048648,0
9.374657,52.65203,2
-95.406204,-12.125286,1
60.9685,21.499708,0
84.31634,-0.26027384,0
-94.076004,-11.075375,1
-22.722036,-68.44109,3
-50.19531,-17.71998,1
-71.26185,-23.088068,1
113.18292,11.070416,0
-7.375705,0.3058127,2
8.649329,-52.853035,3
-17.151606,69.33299,2
59.308456,-59.885178,3
12.478148,-73.126205,3
-22.753502,51.856102,2
40.204693,14.973119,0
108.92203,-9.588766,0
-18.468178,-77.94335,3
-31.330296,29.581982,2
-60.6537,-33.00858,1
1.66999,-86.13841,3
3.6450455,-52.808117,3
43.42524,22.32355,0
42.284798,21.621828,0
-64.085045,-30.240517,1
69.36637,51.68868,0
11.621871,19.140537,2
21.009195,34.440674,2
-21.038862,78.95758,2
-32.83468,50.933056,2
-75.455025,39.787815,1
-8.0781355,-6.8340893,3
13.53176,32.34442,2
112.93313,9.898011,0
-39.00089,43.6986,2
15.307391,-28.239292,3
-11.343837,-48.47172,3
14.627285,34.25512,2
-49.106236,54.634583,2
86.677185,30.108479,0
-17.613586,-84.10307,3
-97.38851,-33.598537,1
8.754426,-31.864548,3
113.57905,12.819877,0
13.331593,-35.13367,3
-10.341489,-48.72553,3
-46.901875,72.55595,2
-73.88974,5.3816967,1
12.125345,-64.88126,3
37.46631,-26.622377,3
-20.673018,-65.226524,3
-5.2147937,30.929796,2
14.375004,-84.30151,3
5.772213,-76.56846,3
-36.0506,-20.9356,1
46.770004,-61.343334,3
-96.07006,-13.110669,1
19.187426,7.7021575,2
64.70369,-24.21348,0
-71.337776,-27.52528,1
8.832113,47.786934,2
-45.29484,-31.06626,1
-40.75805,19.860271,1
17.507454,76.36267,2
-29.714804,-0.051616628,1
77.59104,52.046795,0
109.81184,-5.7823086,0
28.257898,73.98626,2
-65.770226,-16.539211,1
20.10941,-20.516804,3
75.2593,51.47188,0
30.531828,74.177986,2
-10.754777,-90.19476,3
-31.217817,-2.146837,1
-4.5407543,10.877085,2
34.196583,27.731327,0
-94.076004,-11.075375,1
88.36884,18.422615,0
31.628244,78.18471,2
0.080504015,-80.38868,3
61.15809,11.0286,0
-49.3834,69.49642,2
81.151146,-9.149816,0
41.955566,-24.461706,0
31.213772,-46.34003,3
9.118392,46.690254,2
-4.2522035,-75.554855,3
-31.126656,29.257824,2
10.840044,50.140217,2
-25.018959,-45.511913,3
-7.519903,2.6102517,2
49.47998,-60.21549,3
-12.900613,-74.32973,3
21.564875,-5.330661,0
27.708525,82.23946,2
-14.531134,47.84623,2
-3.9968257,48.4144,2
-24.263496,71.50466,2
59.98845,27.082645,0
-6.717882,-0.34941983,2
-25.528591,-70.15617,3
34.823856,-57.624943,3
-91.007126,-10.848043,1
-35.74097,-18.497005,1
43.830315,20.844881,0
-68.59693,34.557236,1
31.49844,-55.179005,3
13.734014,76.72916,2
108.503174,-10.862342,0
26.984467,76.052414,2
-2.4854717,-9.672274,3
-25.824795,-57.201683,3
60.577553,26.29635,0
-63.773212,9.889196,1
89.41463,19.582998,0
64.553856,17.919888,0
43.656967,23.15421,0
-21.77965,-64.80258,3
-40.376865,-27.506798,1
38.539288,-31.979624,3
17.749807,-14.699458,3
-19.913706,-67.19898,3
31.321045,-53.280594,3
-4.3967648,-76.5763,3
-30.927488,9.282966,1
-40.938866,-35.91666,1
-36.8228,23.524569,2
-27.157667,-73.179855,3
-15.16418,-54.791683,3
61.266956,30.63415,0
-20.641075,-75.874,3
86.8915,27.246078,0
49.88168,-60.949123,3
-50.000816,-18.368431,1
-72.34895,6.064905,1
-8.780667,-82.98146,3
-89.21655,28.855085,1
53.683414,-57.786324,3
21.503265,34.69224,2
58.98057,35.251934,0
-9.499334,-84.022896,3
1.8938253,-31.210499,3
-26.116207,13.484109,2
-10.289374,57.336407,2
80.73988,-22.383854,0
-20.294939,47.560303,2
62.361633,8.187265,0
-88.85484,30.413431,1
-6.5368457,64.3763,2
12.87431,-6.3296824,3
-41.970505,71.942085,2
60.10334,3.9828722,0
13.514686,32.095604,2
-42.657146,-20.010643,1
-7.1508913,-2.4764757,3
-39.450886,43.454033,2
44.256313,21.973297,0
-8.047029,-5.921898,3
31.972378,-53.975685,3
1.5592499,-85.40553,3
34.925255,-50.417946,3
7.0796876,-64.031746,3
-42.430767,64.56008,2
-42.156956,39.476368,2
79.794304,-17.544697,0
-3.8404095,-10.87486,3
-34.598618,75.609604,2
55.270027,-57.12869,3
11.541614,-12.233753,3
-95.70148,-6.981455,1
36.216988,-56.148342,3
-5.950985,38.05265,2
0.9729757,-84.916466,3
-34.99057,72.982056,2
37.213238,49.299038,2
84.28935,42.054222,0
15.926623,70.79554,2
-29.439886,29.366362,2
7.4888825,-60.249855,3
84.57799,40.967125,0
-87.588264,28.221148,1
87.10464,4.377748,0
-15.515909,-33.783592,3
-1.1972871,-88.47666,3
39.361774,35.295765,0
-18.71542,-10.28125,3
112.111244,5.50689,0
-22.214085,73.41518,2
-13.048213,-36.676292,3
-48.738136,48.341423,2
9.773611,-14.6848,3
64.610275,17.06776,0
-62.836895,8.268051,1
81.24129,-23.703125,0
-12.53917,-52.171646,3
7.489106,-45.26247,3
-28.21446,75.18387,2
32.73962,-50.33488,3
-39.52557,16.793879,1
37.869106,-7.7512846,0
-52.149532,-15.243441,1
58.343906,1.5380956,0
9.825568,-75.91506,3
10.800231,69.15587,2
59.555805,-29.438667,0
-37.336353,74.65698,2
88.23166,15.896851,0
-67.3407,22.808592,1
-41.087685,34.34876,2
61.075638,26.836365,0
5.132461,-39.8592,3
-50.231102,69.99844,2
18.58611,-11.586358,3
-11.688691,-50.43472,3
30.088045,-47.676876,3
-28.43723,7.561136,1
-11.798782,-29.68563,3
19.572681,-9.869766,3
-8.270238,31.825998,2
-23.693146,52.25025,2
-71.364716,30.228043,1
36.330486,16.26623,0
-48.989643,-17.686573,1
-21.768297,-78.72267,3
59.403294,31.730442,0
38.90892,67.87898,2
-33.658985,80.679504,2
-21.927402,-81.25894,3
-40.19218,43.678837,2
-42.181774,65.52218,2
-41.854904,66.80358,2
61.92238,-21.932514,0
42.407494,66.89432,2
19.89381,-22.762346,3
-6.9811482,23.742222,2
-69.846306,35.839546,1
-33.891113,7.970819,1
111.541306,2.6164775,0
1.876325,-86.423485,3
-95.40625,-12.125088,1
7.6868963,-44.94634,3
-42.447777,-24.935661,1
100.03463,-26.01696,0
111.75334,3.470457,0
-26.424343,6.0605836,1
-73.533554,30.913128,1
-51.208702,-34.461205,1
-10.497578,55.627277,2
-40.332535,1.6869776,1
22.583214,77.02356,2
-97.38851,-33.598537,1
-70.54604,-26.560053,1
45.138813,9.403035,0
-30.321138,76.03307,2
63.36665,13.770078,0
13.226913,17.914663,2
13.5638895,41.872684,2
38.317535,40.65589,2
59.95727,39.205917,0
-26.785646,-65.8576,3
15.16523,45.188763,2
-88.78165,29.50609,1
9.024747,-52.71273,3
37.666798,33.680878,0
-67.53804,23.027372,1
15.781972,-16.114624,3
12.411352,-30.977377,3
12.913709,-73.78818,3
-9.100422,-83.71276,3
34.46136,79.163605,2
12.1491,-65.1674,3
-28.829693,51.55289,2
-13.946025,70.86082,2
-63.318615,-18.198406,1
-62.73648,-15.434597,1
18.809025,-5.699233,3
-30.839724,76.31561,2
-28.88366,6.8925414,1
-57.454178,-35.144775,1
-18.522411,71.613075,2
18.67491,17.86716,2
41.520058,-57.35939,3
-46.131805,52.073273,2
-33.207672,50.885696,2
89.38922,12.360062,0
-18.465271,-28.898304,3
12.745474,-84.97658,3
-26.05736,18.6376,2
-95.23093,-7.4284415,1
-5.543684,13.673334,2
36.147976,-29.138838,3
-32.563847,77.24301,2
-13.531767,65.419815,2
-52.063374,-37.329937,1
36.00049,-49.287167,3
39.957935,56.42768,2
23.158346,-0.88817817,0
6.754991,-35.885334,3
14.005039,-25.07317,3
11.312482,-69.45077,3
11.650706,-66.46877,3
-44.508408,0.9734471,1
