Dimension 1,Dimension 2,Cluster
12.832196,-76.53622,2
33.041016,-45.028828,1
-39.36243,-27.829288,2
-41.282684,44.976284,3
63.989124,14.247273,0
9.855144,62.943836,0
86.90669,5.5330234,1
-37.01653,-14.3277855,2
-25.698938,-45.154102,2
-64.43098,27.01478,3
17.946075,21.723242,0
-71.13904,12.317604,3
10.494913,-83.46919,2
24.444357,78.0136,0
62.21649,-48.649937,1
-102.308014,-33.32035,2
63.339035,8.363694,1
35.558437,64.27155,0
-10.335482,-12.718212,2
-8.920407,-25.458311,2
80.7712,-19.008055,1
-78.15091,32.44489,3
10.369402,-62.866962,2
44.47534,22.149122,0
-23.225136,10.166302,3
86.49031,34.7535,0
12.7444935,-23.671144,1
21.797672,34.334797,0
-46.14509,-29.18989,2
-0.18208387,-75.31469,2
13.711864,77.037605,0
6.9060874,-28.03964,1
11.764105,-42.33843,1
-2.0466783,7.001423,3
60.3235,-27.179306,1
-69.23824,-5.3587623,3
58.74363,-20.798704,1
-19.817484,44.4927,3
37.907047,-58.65613,1
39.83668,-62.49891,1
35.53512,26.183662,0
54.46838,-57.592426,1
-50.717712,-16.844425,2
36.364952,-40.179558,1
-8.406972,47.96734,3
32.719448,-42.988255,1
5.708009,-43.238693,2
-14.780726,-87.49555,2
9.683477,-14.727931,1
-19.330664,-76.104935,2
-28.843718,-56.072193,2
40.058258,-6.198403,1
-66.675934,15.403666,3
-41.588726,66.52714,3
12.24008,76.76569,0
83.464584,37.242413,0
-14.765034,-23.765633,2
-2.1355152,-75.23344,2
-100.36802,24.562584,3
0.5349803,-91.20156,2
-25.097683,75.5294,3
18.44034,42.34927,0
12.026689,11.390347,0
16.187054,7.023332,0
41.09198,-59.644825,1
-18.199453,-10.6646,2
38.064392,57.70502,0
103.5004,-21.51564,1
-18.259665,-9.73764,2
1.8093704,-75.35066,2
18.013432,-0.71887827,1
-26.121012,21.641058,3
23.23977,-5.7809014,1
37.20718,-60.223587,1
104.447685,-19.683472,1
-9.714685,5.323574,3
-60.05564,-32.46925,2
64.09408,-20.211103,1
-9.103874,-90.63714,2
10.48608,-52.406136,2
-23.545567,-78.58218,2
-72.79198,4.3396926,3
-86.41902,28.47494,3
-29.996143,51.378708,3
-45.607677,67.98137,3
-29.845009,74.46832,3
-89.01389,-36.128998,2
18.422825,-1.8368795,1
27.411055,85.12637,0
-12.171837,-55.019505,2
-3.7305984,7.197583,3
-22.67061,12.961387,3
-19.783428,44.638092,3
-42.722027,-19.929735,2
-82.84782,-59.772198,2
10.045943,62.324406,0
8.332894,-26.119474,1
97.82856,-27.640999,1
-10.781352,66.1823,3
18.029778,16.258364,0
-27.392693,23.333672,3
-77.81114,32.987827,3
-40.584454,20.550854,3
41.288914,-15.753278,1
113.87349,14.166267,1
-77.67398,32.29368,3
-47.602467,-2.6063302,3
-46.38338,71.361206,3
15.021912,42.15938,0
-6.335908,46.639397,3
59.570114,22.511244,0
11.370702,-47.1379,2
-32.355667,10.763673,3
-28.186174,-55.720924,2
34.484447,-31.782001,1
-54.405415,-16.295176,2
-81.676216,31.120039,3
-82.26269,30.498314,3
12.228894,-57.414303,2
7.5369134,-65.08604,2
-4.4480047,46.21603,3
11.486533,-41.309383,1
82.63974,-27.978573,1
-17.003521,-35.22417,2
42.683144,-8.573651,1
-11.140173,70.2529,3
20.012972,7.0766363,0
85.278046,36.84501,0
-14.155177,-55.050148,2
37.150696,59.16823,0
54.16917,-59.040413,1
-9.516682,5.8131275,3
81.68843,45.593056,0
-24.683668,52.379356,3
-10.67073,40.96415,3
-6.1797514,9.172915,3
-42.66149,35.66322,3
86.27895,24.968485,0
-11.084823,-53.913055,2
-25.525597,20.695175,3
-47.29916,54.405067,3
-88.39554,28.886438,3
-42.98583,66.04465,3
20.096142,37.51392,0
41.343826,-59.333363,1
-14.828306,-34.8954,2
21.527876,-24.999794,1
-31.838156,-1.0768301,3
113.87831,15.154116,0
-47.42718,-43.128475,2
-23.02106,-65.82824,2
31.575241,78.40135,0
36.290173,-27.648365,1
13.017941,11.1207905,0
18.984852,11.443136,0
-39.446213,17.02505,3
36.54514,-18.19334,1
58.00106,-61.20794,1
36.432095,72.74897,0
8.397715,47.479843,0
10.155805,-42.295216,2
113.67034,13.216062,1
34.68359,-60.689816,1
113.162865,10.996957,1
42.985188,35.598106,0
19.199615,-10.456591,1
43.21103,35.857464,0
-19.286692,-76.67112,2
-42.13535,-24.777332,2
-34.938713,-5.0293484,3
-5.434304,47.21705,3
-78.79138,34.508972,3
-4.5166693,3.1362495,3
37.501682,28.785759,0
12.856839,40.733627,0
-35.863712,75.17522,3
36.787327,-41.375023,1
-22.265596,-54.986435,2
-40.709133,68.13547,3
-40.33008,1.7017651,3
-14.290648,48.96698,3
35.312084,-60.446095,1
-71.74614,10.512508,3
34.5692,71.823364,0
-47.53873,62.954903,3
19.761635,-18.765255,1
-40.54233,20.356964,3
-70.40534,28.561562,3
90.62647,-31.770372,1
-17.448866,-28.216242,2
43.28344,0.011417425,1
-51.855442,-36.074394,2
-17.899136,-80.802246,2
18.746735,-15.927006,1
37.15301,71.20398,0
-62.397038,7.006476,3
56.85935,33.32864,0
39.447823,-39.472397,1
-31.611856,-0.55388796,3
-34.42478,32.449543,3
-80.26029,31.877878,3
-96.78946,-4.735233,3
39.49206,42.36749,0
38.358936,69.67411,0
-74.81175,-18.76232,2
37.93794,60.328953,0
-10.942028,65.63461,3
-40.447216,69.16534,3
-33.410763,-28.442047,2
-8.556413,45.112026,3
-0.650557,4.168144,3
-61.969128,13.384526,3
-28.735981,53.16894,3
-16.911682,46.375805,3
-68.20037,22.490316,3
86.97036,5.2228317,1
16.967762,-15.960301,1
-76.87135,19.015045,3
-72.07209,-27.186825,2
63.595814,-45.122036,1
-14.564926,-37.02388,2
-9.485452,-18.571493,2
-41.799416,38.470303,3
-72.616104,3.9335938,3
3.9906948,-26.846336,2
-40.305183,42.496292,3
40.075153,57.058224,0
76.06111,49.452713,0
-25.765472,81.9068,3
83.68521,-1.2680391,1
-67.06897,15.48037,3
-63.578682,-27.324951,2
32.899914,49.520977,0
36.64002,49.34046,0
1.1838021,-84.60011,2
-39.32806,17.698626,3
-45.273033,41.994274,3
12.003075,-57.923447,2
-4.716198,50.056248,3
61.10804,32.153725,0
-35.035007,31.817385,3
-73.03745,-12.379803,3
-77.33862,19.291458,3
-63.309,21.615332,3
-24.711908,52.291447,3
23.815325,-11.470625,1
-31.36466,3.1775723,3
100.61436,-25.210567,1
107.025024,-14.261852,1
38.820663,68.281784,0
57.464386,-61.310505,1
41.70291,20.550764,0
-26.904316,23.008419,3
-21.5724,15.596473,3
-44.926792,-24.360634,2
-21.316538,-12.93088,2
42.49963,-23.384811,1
-11.142018,-48.44299,2
18.129646,5.257302,1
-63.72086,-29.547083,2
-26.716412,27.664103,3
4.726157,-29.72313,2
7.448243,-48.978363,2
1.2605547,4.388496,3
17.736933,8.520383,0
-63.826347,-11.401651,3
-77.36675,20.585823,3
-25.234447,51.92598,3
19.359167,1.2708013,1
87.06033,11.137414,1
84.65676,-30.873013,1
-71.81553,-8.76891,3
-24.441286,-53.933266,2
-12.96955,-74.33657,2
-25.310783,75.745056,3
-38.816658,21.161177,3
14.026617,-71.51815,2
-37.79413,36.161667,3
86.017,31.229746,0
-8.932469,-84.31922,2
77.49698,52.034283,0
18.395031,-0.12968905,1
56.761364,-61.681705,1
86.441826,41.4911,0
9.273993,69.45964,0
-68.28331,-35.707764,2
-95.40625,-12.125088,3
-77.165764,19.878899,3
89.74102,18.901314,0
-3.9387283,41.70656,3
39.803944,-19.51324,1
-82.84782,-59.772198,2
-49.952095,54.979927,3
82.91347,-29.51487,1
-46.671,45.362755,3
7.4869018,61.827656,0
-75.748116,-18.910463,2
-26.406025,-47.312363,2
-38.27947,42.74426,3
94.75906,-30.344799,1
109.30153,-8.366649,1
-88.95183,28.763151,3
61.062866,-44.850136,1
63.005474,26.426426,0
-12.851693,68.71205,3
13.49892,58.617134,0
11.672425,-34.120316,1
-9.955961,59.129723,3
0.3856732,4.3752995,3
20.722094,-24.323256,1
14.379476,37.32303,0
-69.64939,38.061977,3
24.592136,-5.984875,1
33.190483,78.0437,0
112.054,5.1735063,1
-26.28509,0.19926555,3
85.30951,35.401585,0
1.493747,-86.15077,2
-89.48226,27.565304,3
-26.639626,6.08276,3
84.80543,43.734642,0
19.64481,-23.321217,1
-48.13616,-43.274788,2
12.048795,-75.715904,2
9.093551,47.671658,0
41.93332,66.55274,0
0.17933354,3.9466233,3
-37.186226,23.819023,3
-25.064692,21.269218,3
43.443256,36.19898,0
37.199,38.487396,0
45.846394,-58.22481,1
41.561497,-33.19855,1
-91.00738,-10.847813,3
-46.610928,70.58004,3
-28.417086,75.29658,3
59.13836,-59.433575,1
81.2079,-11.941057,1
-29.07836,-55.98707,2
54.22722,-58.602158,1
-57.887905,-42.035313,2
-7.903127,42.49747,3
-38.301697,-23.98886,2
-8.087318,-29.280582,2
-10.816358,55.69915,3
102.90653,-21.41691,1
-8.343406,-5.922767,2
2.7987626,-70.92413,2
-40.60781,44.31903,3
12.593348,18.087297,0
-72.07459,30.674295,3
33.57988,77.79315,0
12.848603,26.6334,0
9.410849,-42.135395,2
-20.973475,79.467316,3
-70.72308,-26.76833,2
-35.018707,7.0309315,3
-29.820532,-0.7528017,3
-36.897472,75.324356,3
22.042608,-4.653882,1
87.43122,23.262651,0
-60.075817,-34.153347,2
16.507538,-22.893145,1
-23.08489,-52.972595,2
-91.00738,-10.847813,3
-84.667755,28.878498,3
37.80886,-61.26365,1
-1.9047666,-10.500976,2
12.340605,25.955975,0
18.468401,-10.930504,1
37.354706,0.37570563,1
83.156204,-3.7854433,1
21.373983,-26.139458,1
6.248532,-4.6826005,1
41.62435,21.365196,0
37.229527,-60.193478,1
106.247284,-16.225464,1
-25.181047,26.269384,3
15.991027,-23.22601,1
-7.125418,24.341364,3
62.510544,14.910917,0
4.597138,-49.92339,2
-46.317173,-29.133722,2
88.23119,26.265661,0
-15.439833,-23.909466,2
83.55935,36.344566,0
-39.617374,-19.18578,2
35.64543,26.482323,0
-31.638151,5.7125306,3
-24.226,61.736534,3
-4.9850154,30.68785,3
39.2992,-2.9193966,1
41.984726,38.13158,0
40.41586,13.001789,0
63.63945,48.23801,0
-11.708455,-21.839664,2
-21.48478,-78.79862,2
16.897379,-1.3704343,1
-26.328373,-64.59871,2
11.368591,-87.56209,2
79.79532,-17.526531,1
-69.74097,24.482094,3
12.197916,-66.72109,2
-96.123726,-5.811764,3
-49.810863,49.329735,3
15.09418,45.12863,0
-26.09178,1.8030168,3
35.01215,-51.342293,1
9.010901,69.0719,0
-22.02928,50.620934,3
42.8658,35.505867,0
50.72015,-56.66863,1
8.1993685,-58.46987,2
-47.975033,-39.627735,2
39.30038,34.845585,0
-29.44467,79.93508,3
12.955256,-66.70704,2
33.689487,-46.301098,1
80.427246,-23.154116,1
-1.8749043,6.93741,3
22.766546,-16.23716,1
-51.50399,-35.960297,2
85.108894,-30.35464,1
-27.510511,56.797016,3
2.518583,-85.40067,2
-42.71949,-0.6986193,3
-66.29115,33.296265,3
92.52263,-31.87603,1
83.95607,44.554497,0
106.88361,-14.926677,1
-42.19422,0.34266979,3
7.042983,-41.544975,2
37.878773,39.097427,0
75.48585,51.01261,0
-44.73339,-35.87773,2
36.55304,-41.916573,1
-67.274,16.063837,3
-59.59473,7.584991,3
-1.9116522,-1.2323519,3
25.363686,68.9993,0
9.362137,-2.2676282,1
-77.57506,19.781141,3
80.7659,-23.090782,1
-20.85907,-12.797601,2
-7.7058663,-89.15062,2
35.896484,-60.96601,1
0.21957691,5.7016625,3
-14.674622,70.63126,3
47.376816,-63.40569,1
-39.996796,17.144104,3
-43.721325,-30.693718,2
12.185494,58.48656,0
-13.809587,-44.126183,2
12.84841,50.748318,0
-8.433349,-90.052864,2
-9.6188545,-9.8567295,2
-94.076004,-11.075375,3
-66.12273,20.677065,3
-84.787445,29.526201,3
-17.7889,-80.42859,2
9.928481,47.519676,0
9.794462,-76.54175,2
-77.98235,32.549927,3
-8.433686,-21.333044,2
30.415154,-46.56498,1
23.666613,78.306595,0
0.7558145,3.7961652,3
59.368607,40.160275,0
-73.14807,30.997627,3
-38.692665,-32.507496,2
31.702673,-53.29743,1
44.898212,9.703054,0
43.009857,-16.272429,1
60.68687,-52.62629,1
-26.120386,-64.53699,2
-44.42068,50.431553,3
60.85715,29.939247,0
-4.0512476,7.361305,3
-28.005194,-55.8501,2
7.209561,-78.40897,2
59.88626,9.799995,1
-6.27904,23.96536,3
-75.71522,-18.886091,2
-26.59644,-71.35668,2
11.063169,-14.76115,1
-25.225004,29.530504,3
-38.455833,36.314705,3
17.348501,-2.5419593,1
-20.718878,-52.425495,2
8.985703,-25.73916,1
41.452152,-13.96876,1
12.181437,32.610115,0
20.05319,10.802361,0
-72.19503,3.7203565,3
14.402785,-78.6793,2
-91.00738,-10.847813,3
-1.4112686,3.2673137,3
61.757793,-8.69273,1
-30.208998,51.931396,3
-6.2397575,46.265743,3
111.408005,2.5929744,1
4.5434694,-83.27356,2
16.779188,-16.24473,1
64.08916,48.055588,0
-9.07685,-17.442444,2
-53.280342,-15.312017,2
87.3317,35.407787,0
17.566572,-10.274306,1
-23.559513,13.244903,3
-1.0815963,-81.400276,2
113.20984,16.835781,0
64.878105,-45.606148,1
-29.878532,26.596197,3
19.122826,61.704773,0
-46.16509,62.438816,3
92.69282,-31.364664,1
-94.076004,-11.075375,3
14.997131,69.22786,0
-59.98817,-42.3878,2
-8.893007,-20.278996,2
-77.178856,19.581015,3
60.03967,-35.13586,1
-7.1751914,64.77115,3
37.562492,-28.413418,1
12.30364,-65.64949,2
-27.929552,54.7348,3
-90.43555,-32.88646,2
-45.98968,67.35478,3
-68.53359,2.766382,3
16.162054,27.384409,0
-63.431736,-12.576577,3
88.4197,23.52987,0
17.221046,-11.367979,1
33.73088,66.054184,0
59.949547,16.55184,0
-44.910824,45.664894,3
63.819252,-26.36683,1
43.44243,-1.7530546,1
8.114014,-65.182785,2
17.262993,45.84241,0
30.602781,76.97194,0
63.419575,-19.17694,1
19.835598,15.834492,0
35.896755,3.910213,1
-95.406204,-12.125286,3
84.30646,44.137302,0
-15.686239,-52.665012,2
18.395369,4.411573,1
-4.8865614,30.746338,3
41.65776,-17.847673,1
19.350342,-20.217932,1
-3.6379776,30.791822,3
21.197952,33.997574,0
61.831314,28.595724,0
33.086105,50.327957,0
88.26081,33.302814,0
-63.59364,-26.323221,2
-32.68642,33.419067,3
2.690455,-33.673397,2
109.44343,-7.904844,1
63.14019,-49.211994,1
36.562813,-52.97553,1
10.286727,1.5817041,1
39.521427,13.164746,0
20.862556,33.202133,0
-38.332134,-22.627724,2
-4.372806,9.562294,3
85.59013,30.619741,0
64.64887,5.6481233,1
-91.007545,-10.847642,3
37.512295,-16.067116,1
-10.140806,66.46143,3
-13.556555,-87.276276,2
7.6237364,-39.143467,2
86.98226,39.673874,0
18.44846,-4.863926,1
17.589872,77.06924,0
20.884695,57.287525,0
78.51124,49.58862,0
80.80856,-8.048648,1
9.374657,52.65203,0
-95.406204,-12.125286,3
60.9685,21.499708,0
84.31634,-0.26027384,1
-94.076004,-11.075375,3
-22.722036,-68.44109,2
-50.19531,-17.71998,2
-71.26185,-23.088068,2
113.18292,11.070416,1
-7.375705,0.3058127,3
8.649329,-52.853035,2
-17.151606,69.33299,3
59.308456,-59.885178,1
12.478148,-73.126205,2
-22.753502,51.856102,3
40.204693,14.973119,0
108.92203,-9.588766,1
-18.468178,-77.94335,2
-31.330296,29.581982,3
-60.6537,-33.00858,2
1.66999,-86.13841,2
3.6450455,-52.808117,2
43.42524,22.32355,0
42.284798,21.621828,0
-64.085045,-30.240517,2
69.36637,51.68868,0
11.621871,19.140537,0
21.009195,34.440674,0
-21.038862,78.95758,3
-32.83468,50.933056,3
-75.455025,39.787815,3
-8.0781355,-6.8340893,2
13.53176,32.34442,0
112.93313,9.898011,1
-39.00089,43.6986,3
15.307391,-28.239292,1
-11.343837,-48.47172,2
14.627285,34.25512,0
-49.106236,54.634583,3
86.677185,30.108479,0
-17.613586,-84.10307,2
-97.38851,-33.598537,2
8.754426,-31.864548,1
113.57905,12.819877,1
13.331593,-35.13367,1
-10.341489,-48.72553,2
-46.901875,72.55595,3
-73.88974,5.3816967,3
12.125345,-64.88126,2
37.46631,-26.622377,1
-20.673018,-65.226524,2
-5.2147937,30.929796,3
14.375004,-84.30151,2
5.772213,-76.56846,2
-36.0506,-20.9356,2
46.770004,-61.343334,1
-96.07006,-13.110669,3
19.187426,7.7021575,0
64.70369,-24.21348,1
-71.337776,-27.52528,2
8.832113,47.786934,0
-45.29484,-31.06626,2
-40.75805,19.860271,3
17.507454,76.36267,0
-29.714804,-0.051616628,3
77.59104,52.046795,0
109.81184,-5.7823086,1
28.257898,73.98626,0
-65.770226,-16.539211,2
20.10941,-20.516804,1
75.2593,51.47188,0
30.531828,74.177986,0
-10.754777,-90.19476,2
-31.217817,-2.146837,3
-4.5407543,10.877085,3
34.196583,27.731327,0
-94.076004,-11.075375,3
88.36884,18.422615,0
31.628244,78.18471,0
0.080504015,-80.38868,2
61.15809,11.0286,0
-49.3834,69.49642,3
81.151146,-9.149816,1
41.955566,-24.461706,1
31.213772,-46.34003,1
9.118392,46.690254,0
-4.2522035,-75.554855,2
-31.126656,29.257824,3
10.840044,50.140217,0
-25.018959,-45.511913,2
-7.519903,2.6102517,3
49.47998,-60.21549,1
-12.900613,-74.32973,2
21.564875,-5.330661,1
27.708525,82.23946,0
-14.531134,47.84623,3
-3.9968257,48.4144,3
-24.263496,71.50466,3
59.98845,27.082645,0
-6.717882,-0.34941983,3
-25.528591,-70.15617,2
34.823856,-57.624943,1
-91.007126,-10.848043,3
-35.74097,-18.497005,2
43.830315,20.844881,0
-68.59693,34.557236,3
31.49844,-55.179005,1
13.734014,76.72916,0
108.503174,-10.862342,1
26.984467,76.052414,0
-2.4854717,-9.672274,2
-25.824795,-57.201683,2
60.577553,26.29635,0
-63.773212,9.889196,3
89.41463,19.582998,0
64.553856,17.919888,0
43.656967,23.15421,0
-21.77965,-64.80258,2
-40.376865,-27.506798,2
38.539288,-31.979624,1
17.749807,-14.699458,1
-19.913706,-67.19898,2
31.321045,-53.280594,1
-4.3967648,-76.5763,2
-30.927488,9.282966,3
-40.938866,-35.91666,2
-36.8228,23.524569,3
-27.157667,-73.179855,2
-15.16418,-54.791683,2
61.266956,30.63415,0
-20.641075,-75.874,2
86.8915,27.246078,0
49.88168,-60.949123,1
-50.000816,-18.368431,2
-72.34895,6.064905,3
-8.780667,-82.98146,2
-89.21655,28.855085,3
53.683414,-57.786324,1
21.503265,34.69224,0
58.98057,35.251934,0
-9.499334,-84.022896,2
1.8938253,-31.210499,2
-26.116207,13.484109,3
-10.289374,57.336407,3
80.73988,-22.383854,1
-20.294939,47.560303,3
62.361633,8.187265,1
-88.85484,30.413431,3
-6.5368457,64.3763,3
12.87431,-6.3296824,1
-41.970505,71.942085,3
60.10334,3.9828722,1
13.514686,32.095604,0
-42.657146,-20.010643,2
-7.1508913,-2.4764757,3
-39.450886,43.454033,3
44.256313,21.973297,0
-8.047029,-5.921898,2
31.972378,-53.975685,1
1.5592499,-85.40553,2
34.925255,-50.417946,1
7.0796876,-64.031746,2
-42.430767,64.56008,3
-42.156956,39.476368,3
79.794304,-17.544697,1
-3.8404095,-10.87486,2
-34.598618,75.609604,3
55.270027,-57.12869,1
11.541614,-12.233753,1
-95.70148,-6.981455,3
36.216988,-56.148342,1
-5.950985,38.05265,3
0.9729757,-84.916466,2
-34.99057,72.982056,3
37.213238,49.299038,0
84.28935,42.054222,0
15.926623,70.79554,0
-29.439886,29.366362,3
7.4888825,-60.249855,2
84.57799,40.967125,0
-87.588264,28.221148,3
87.10464,4.377748,1
-15.515909,-33.783592,2
-1.1972871,-88.47666,2
39.361774,35.295765,0
-18.71542,-10.28125,2
112.111244,5.50689,1
-22.214085,73.41518,3
-13.048213,-36.676292,2
-48.738136,48.341423,3
9.773611,-14.6848,1
64.610275,17.06776,0
-62.836895,8.268051,3
81.24129,-23.703125,1
-12.53917,-52.171646,2
7.489106,-45.26247,2
-28.21446,75.18387,3
32.73962,-50.33488,1
-39.52557,16.793879,3
37.869106,-7.7512846,1
-52.149532,-15.243441,2
58.343906,1.5380956,1
9.825568,-75.91506,2
10.800231,69.15587,0
59.555805,-29.438667,1
-37.336353,74.65698,3
88.23166,15.896851,0
-67.3407,22.808592,3
-41.087685,34.34876,3
61.075638,26.836365,0
5.132461,-39.8592,2
-50.231102,69.99844,3
18.58611,-11.586358,1
-11.688691,-50.43472,2
30.088045,-47.676876,1
-28.43723,7.561136,3
-11.798782,-29.68563,2
19.572681,-9.869766,1
-8.270238,31.825998,3
-23.693146,52.25025,3
-71.364716,30.228043,3
36.330486,16.26623,0
-48.989643,-17.686573,2
-21.768297,-78.72267,2
59.403294,31.730442,0
38.90892,67.87898,0
-33.658985,80.679504,3
-21.927402,-81.25894,2
-40.19218,43.678837,3
-42.181774,65.52218,3
-41.854904,66.80358,3
61.92238,-21.932514,1
42.407494,66.89432,0
19.89381,-22.762346,1
-6.9811482,23.742222,3
-69.846306,35.839546,3
-33.891113,7.970819,3
111.541306,2.6164775,1
1.876325,-86.423485,2
-95.40625,-12.125088,3
7.6868963,-44.94634,2
-42.447777,-24.935661,2
100.03463,-26.01696,1
111.75334,3.470457,1
-26.424343,6.0605836,3
-73.533554,30.913128,3
-51.208702,-34.461205,2
-10.497578,55.627277,3
-40.332535,1.6869776,3
22.583214,77.02356,0
-97.38851,-33.598537,2
-70.54604,-26.560053,2
45.138813,9.403035,0
-30.321138,76.03307,3
63.36665,13.770078,0
13.226913,17.914663,0
13.5638895,41.872684,0
38.317535,40.65589,0
59.95727,39.205917,0
-26.785646,-65.8576,2
15.16523,45.188763,0
-88.78165,29.50609,3
9.024747,-52.71273,2
37.666798,33.680878,0
-67.53804,23.027372,3
15.781972,-16.114624,1
12.411352,-30.977377,1
12.913709,-73.78818,2
-9.100422,-83.71276,2
34.46136,79.163605,0
12.1491,-65.1674,2
-28.829693,51.55289,3
-13.946025,70.86082,3
-63.318615,-18.198406,2
-62.73648,-15.434597,2
18.809025,-5.699233,1
-30.839724,76.31561,3
-28.88366,6.8925414,3
-57.454178,-35.144775,2
-18.522411,71.613075,3
18.67491,17.86716,0
41.520058,-57.35939,1
-46.131805,52.073273,3
-33.207672,50.885696,3
89.38922,12.360062,1
-18.465271,-28.898304,2
12.745474,-84.97658,2
-26.05736,18.6376,3
-95.23093,-7.4284415,3
-5.543684,13.673334,3
36.147976,-29.138838,1
-32.563847,77.24301,3
-13.531767,65.419815,3
-52.063374,-37.329937,2
36.00049,-49.287167,1
39.957935,56.42768,0
23.158346,-0.88817817,1
6.754991,-35.885334,2
14.005039,-25.07317,1
11.312482,-69.45077,2
11.650706,-66.46877,2
-44.508408,0.9734471,3
34.216995,63.580956,0
10.221945,-75.40441,2
11.627673,-41.98376,1
-17.124617,44.92437,3
40.27863,65.3713,0
-42.255756,-24.63098,2
88.39867,7.115553,1
59.110737,2.6684003,1
-3.993252,2.948148,3
8.761181,-52.53753,2
-38.44278,41.184956,3
61.100643,24.755478,0
7.991425,-26.533476,1
21.878325,-4.512899,1
-86.14464,35.67487,3
-5.8035483,43.98759,3
90.6166,-32.190365,1
11.562969,27.067606,0
62.4648,22.351368,0
-29.01568,74.71599,3
1.6236985,-88.10649,2
-89.33362,30.835144,3
62.397182,-14.242914,1
20.658064,57.74975,0
10.486984,52.21484,0
3.8797536,-27.155724,2
-77.08797,19.995365,3
83.302376,0.02611527,1
-18.51402,-10.385953,2
12.260187,-43.22947,1
20.099312,-2.343267,1
11.5378475,31.901785,0
44.566364,0.24050084,1
43.248123,35.90979,0
40.280502,24.364376,0
40.218784,36.288204,0
-29.83625,29.195255,3
85.01379,0.8487596,1
22.515074,77.323685,0
-5.689882,48.148575,3
-38.712894,22.978317,3
89.40809,25.564383,0
38.931747,-19.945707,1
6.5372314,-84.033066,2
-9.429122,39.7067,3
-48.062504,71.22618,3
45.765472,-64.53937,1
-95.6844,27.108227,3
17.368628,34.188435,0
39.967445,-60.70972,1
14.756355,54.61461,0
86.528,14.591266,0
-21.213446,-59.587345,2
-38.579903,-22.279537,2
62.7054,-21.683989,1
-13.324533,71.666725,3
-25.480064,-59.779224,2
13.857732,49.425137,0
23.423687,-8.036593,1
36.91496,-61.350025,1
0.85308796,-89.33164,2
12.47872,14.696568,0
10.496597,52.69188,0
4.364888,-85.48899,2
58.516888,1.0586549,1
30.367023,-46.8173,1
-7.6621857,-6.1831503,2
15.961455,19.93251,0
-34.15889,73.20753,3
-15.360429,-80.78627,2
-7.3153706,0.08769699,3
101.85004,-23.245914,1
38.945507,-25.41439,1
10.781395,-48.12421,2
-20.919125,48.30583,3
15.314648,39.3104,0
15.703069,54.004272,0
35.774754,-56.69442,1
13.09746,27.05825,0
-9.277189,-9.503032,2
22.215124,1.5588571,1
-72.79023,4.2545247,3
42.590805,58.056644,0
30.727943,-55.650333,1
-96.07006,-13.110669,3
40.576134,-31.923578,1
28.091288,84.142265,0
13.987326,-71.08656,2
58.916725,-10.200382,1
19.700455,13.681906,0
42.18264,-15.234437,1
63.388855,-42.619576,1
14.470574,44.20949,0
32.04821,-48.840897,1
-28.34934,73.39684,3
-74.70259,-18.641018,2
-29.64599,26.463173,3
12.98563,45.68764,0
-42.41032,-24.1473,2
-15.658493,-33.68527,2
24.63051,68.940216,0
-23.350637,-48.30875,2
39.8277,13.410675,0
-94.07632,-11.077802,3
10.755626,-31.204483,1
-66.316185,15.712408,3
50.959007,-56.967834,1
17.829592,59.738857,0
-11.559537,-50.051987,2
9.624969,61.760525,0
61.23937,-43.950264,1
18.015121,-14.165648,1
38.66634,-60.416218,1
18.943659,16.479414,0
20.000692,1.1881682,1
7.796199,-46.605568,2
40.964436,51.96368,0
9.16335,-74.62774,2
11.013944,-52.596455,2
95.55337,-29.623827,1
-32.037136,32.545498,3
-28.61627,51.487766,3
-50.186684,-18.010054,2
11.696867,19.909422,0
100.8726,-25.580795,1
-6.229127,-3.2218728,2
-27.74503,-72.32654,2
-95.693954,-4.8113995,3
14.1408825,42.12441,0
-69.890144,-25.669228,2
19.214054,-15.454445,1
-5.8028255,38.177155,3
-26.064264,57.564507,3
-61.40999,7.0520306,3
-38.3467,74.029015,3
-9.926573,56.89187,3
24.442213,79.19504,0
35.40578,-48.97358,1
-10.65966,66.03349,3
80.29914,47.22508,0
36.550854,-15.938794,1
1.2492312,3.657874,3
42.752552,-8.023568,1
39.99052,43.423195,0
32.80757,-43.69246,1
-21.822208,-56.051785,2
-41.941338,47.892384,3
-17.845915,-78.69051,2
86.634766,8.050937,1
16.143156,7.4025702,0
11.905463,20.58519,0
9.755868,-63.03771,2
-94.646996,-9.434799,3
-30.330366,33.957817,3
-43.261463,48.94845,3
35.85755,-48.786636,1
-30.47005,51.10308,3
36.80228,-26.173862,1
-7.7350073,35.77057,3
-43.568897,64.67801,3
15.671716,52.55823,0
11.949978,52.68169,0
22.633768,0.2481843,1
14.685764,75.007965,0
64.362885,-39.35366,1
-67.75577,16.611912,3
60.439148,-45.847794,1
-10.216586,40.062313,3
-22.395987,-64.70091,2
15.014477,69.30134,0
-46.44925,-34.320793,2
-17.510695,69.38832,3
-72.19525,7.3599586,3
22.650843,-0.25428936,1
10.765643,-61.34145,2
-25.522976,-57.600304,2
-20.512587,-76.01858,2
60.592476,-20.29901,1
84.74315,3.8554287,1
-42.842785,-27.411661,2
39.190414,-62.04803,1
43.22265,35.78636,0
59.41616,22.516884,0
-45.932755,-31.970245,2
-5.0783563,-77.024704,2
34.007706,-31.938976,1
